年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2020年04月15日,10424,2628,,
2020年04月16日,10240,2582,,
2020年04月17日,10204,2608,,
2020年04月20日,10369,2652,,
2020年04月21日,10294,2636,,
2020年04月22日,10051,2583,,
2020年04月23日,10145,2607,,
2020年04月24日,10186,2627,,
2020年04月27日,10062,2595,,
2020年04月28日,10207,2632,,
2020年04月30日,10547,2732,,
2020年05月01日,10574,2742,,
2020年05月07日,10144,2630,,
2020年05月08日,10151,2632,,
2020年05月11日,10364,2741,,
2020年05月12日,10426,2757,,
2020年05月13日,10312,2737,,
2020年05月14日,10254,2724,,
2020年05月15日,10218,2718,,
2020年05月18日,10168,2711,,
2020年05月19日,10398,2781,,
2020年05月20日,10537,2825,,
2020年05月21日,10606,2846,,
2020年05月22日,10625,2863,,
2020年05月25日,10365,2795,,
2020年05月26日,10442,2819,,
2020年05月27日,10574,2855,,
2020年05月28日,10666,2891,,
2020年05月29日,10627,2888,,
2020年06月01日,10690,2908,,
2020年06月02日,10885,2987,,
2020年06月03日,11236,3107,,
2020年06月04日,11463,3174,,
2020年06月05日,11461,3176,,
2020年06月08日,11759,3263,,
2020年06月09日,11727,3272,,
2020年06月10日,11653,3254,,
2020年06月11日,11521,3219,,
2020年06月12日,11159,3128,,
2020年06月15日,11185,3135,,
2020年06月16日,11043,3091,,
2020年06月17日,11199,3163,,
2020年06月18日,11177,3158,,
2020年06月19日,11179,3168,,
2020年06月22日,11244,3190,,
2020年06月23日,11260,3201,,
2020年06月24日,11317,3224,,
2020年06月25日,11217,3196,,
2020年06月26日,11243,3207,,
2020年06月29日,11138,3177,,
2020年06月30日,11200,3203,,
2020年07月01日,11184,3203,,
2020年07月02日,11217,3212,,
2020年07月03日,11477,3286,,
2020年07月06日,11570,3368,0.00,4
2020年07月07日,11951,3479,,
2020年07月08日,11845,3453,,
2020年07月09日,11948,3484,,
2020年07月10日,11906,3473,,
2020年07月13日,11764,3435,,
2020年07月14日,11800,3441,,
2020年07月15日,11760,3428,,
2020年07月16日,11727,3425,,
2020年07月17日,11670,3428,,
2020年07月20日,11732,3447,,
2020年07月21日,11815,3475,,
2020年07月22日,11927,3513,,
2020年07月27日,11579,3417,,
2020年07月28日,11683,3449,,
2020年07月29日,11644,3445,,
2020年07月30日,11693,3461,,
2020年07月31日,11539,3440,,
2020年08月03日,11611,3462,,
2020年08月04日,11581,3455,,
2020年08月05日,11642,3485,,
2020年08月06日,11736,3512,,
2020年08月07日,11736,3514,,
2020年08月11日,11669,3494,,
2020年08月12日,11803,3537,,
2020年08月13日,11852,3557,,
2020年08月14日,11913,3581,,
2020年08月17日,11860,3569,,
2020年08月18日,11830,3565,,
2020年08月19日,11813,3578,,
2020年08月20日,11832,3586,,
2020年08月21日,11619,3529,,
2020年08月24日,11673,3555,,
2020年08月25日,11800,3594,,
2020年08月26日,11886,3621,,
2020年08月27日,11815,3603,,
2020年08月28日,11834,3612,,
2020年08月31日,11763,3595,,
2020年09月01日,11578,3539,,
2020年09月02日,11736,3587,,
2020年09月03日,11700,3610,,
2020年09月04日,11645,3594,,
2020年09月07日,11634,3591,,
2020年09月08日,11602,3584,,
2020年09月09日,11522,3559,,
2020年09月10日,11602,3588,,
2020年09月11日,11553,3577,,
2020年09月14日,11591,3594,,
2020年09月15日,11646,3612,,
2020年09月16日,11681,3629,,
2020年09月17日,11674,3647,,
2020年09月18日,11597,3623,,
2020年09月23日,11282,3526,,
2020年09月24日,11184,3497,,
2020年09月25日,11061,3471,,
2020年09月28日,11010,3453,,
2020年09月29日,11110,3488,,
2020年09月30日,11098,3493,,
2020年10月01日,11188,3523,,
2020年10月02日,11213,3559,,
2020年10月05日,11175,3547,,
2020年10月06日,11264,3575,,
2020年10月07日,11333,3617,,
2020年10月08日,11411,3644,,
2020年10月09日,11515,3678,,
2020年10月12日,11528,3684,,
2020年10月13日,11616,3722,,
2020年10月14日,11602,3717,,
2020年10月15日,11554,3706,,
2020年10月16日,11429,3672,,
2020年10月19日,11496,3711,,
2020年10月20日,11593,3742,,
2020年10月21日,11608,3752,,
2020年10月22日,11598,3753,,
2020年10月23日,11661,3778,,
2020年10月26日,11717,3798,,
2020年10月27日,11652,3773,,
2020年10月28日,11498,3724,,
2020年10月29日,11251,3651,,
2020年10月30日,11242,3650,,
2020年11月02日,11124,3635,,
2020年11月04日,11372,3718,,
2020年11月05日,11478,3752,,
2020年11月06日,11689,3839,,
2020年11月09日,11774,3871,,
2020年11月10日,12239,4023,,
2020年11月11日,12320,4049,,
2020年11月12日,12506,4114,,
2020年11月13日,12344,4061,,
2020年11月16日,12318,4046,,
2020年11月17日,12425,4077,,
2020年11月18日,12447,4085,,
2020年11月19日,12491,4123,,
2020年11月20日,12439,4109,,
2020年11月24日,12629,4177,,
2020年11月25日,12717,4209,,
2020年11月26日,12722,4209,,
2020年11月27日,12771,4225,,
2020年11月30日,12766,4224,,
2020年12月01日,12542,4151,,
2020年12月02日,12862,4257,,
2020年12月03日,12927,4326,,
2020年12月04日,12907,4323,,
2020年12月07日,13049,4374,,
2020年12月08日,13035,4372,,
2020年12月09日,13032,4368,,
2020年12月10日,13047,4371,,
2020年12月11日,13067,4385,,
2020年12月14日,13095,4402,,
2020年12月15日,13056,4395,,
2020年12月16日,13040,4397,,
2020年12月17日,13119,4447,,
2020年12月18日,13178,4464,,
2020年12月21日,13164,4465,,
2020年12月22日,12931,4394,,
2020年12月23日,12918,4405,,
2020年12月24日,13004,4440,,
2020年12月25日,13013,4443,,
2020年12月28日,13047,4455,,
2020年12月29日,13163,4495,,
2020年12月30日,13216,4513,,
2021年01月04日,13268,4546,,
2021年01月05日,13342,4605,,
2021年01月06日,13364,4642,,
2021年01月07日,13487,4667,,
2021年01月08日,13706,4739,,
2021年01月12日,13924,4817,,
2021年01月13日,14026,4852,,
2021年01月14日,14140,4904,,
2021年01月15日,14235,4935,,
2021年01月18日,14102,4894,,
2021年01月19日,14119,4917,,
2021年01月20日,14319,4987,,
2021年01月21日,14353,5006,,
2021年01月22日,14338,5016,,
2021年01月25日,14101,4939,,
2021年01月26日,14140,4953,,
2021年01月27日,14019,4911,,
2021年01月28日,13938,4883,,
2021年01月29日,13862,4871,,
2021年02月01日,13626,4782,,
2021年02月02日,13892,4906,,
2021年02月03日,14153,5035,,
2021年02月04日,14218,5058,,
2021年02月05日,14302,5096,,
2021年02月08日,14438,5153,,
2021年02月09日,14469,5162,,
2021年02月10日,14499,5172,,
2021年02月12日,14635,5212,,
2021年02月15日,14714,5242,,
2021年02月16日,14820,5280,,
2021年02月17日,14979,5336,,
2021年02月18日,15025,5353,,
2021年02月19日,14901,5346,,
2021年02月22日,14898,5345,,
2021年02月24日,14808,5310,,
2021年02月25日,14756,5320,,
2021年02月26日,14801,5335,,
2021年03月01日,14418,5201,,
2021年03月02日,14658,5285,,
2021年03月03日,14662,5314,,
2021年03月04日,14920,5410,,
2021年03月05日,14829,5406,,
2021年03月08日,14919,5427,,
2021年03月09日,14803,5392,,
2021年03月10日,14856,5406,,
2021年03月11日,14951,5451,,
2021年03月12日,15272,5577,,
2021年03月15日,15249,5569,,
2021年03月16日,15320,5595,,
2021年03月17日,15318,5619,,
2021年03月18日,15255,5589,,
2021年03月19日,15201,5567,,
2021年03月22日,15022,5508,,
2021年03月23日,15067,5531,,
2021年03月24日,14849,5457,,
2021年03月25日,14664,5390,,
2021年03月26日,14658,5391,,
2021年03月29日,14841,5470,,
2021年03月30日,14998,5531,,
2021年03月31日,15172,5596,,
2021年04月01日,15182,5609,,
2021年04月02日,15157,5590,,
2021年04月05日,15144,5601,,
2021年04月06日,15125,5594,,
2021年04月07日,15073,5575,,
2021年04月08日,15030,5559,,
2021年04月09日,15029,5555,,
2021年04月12日,14935,5537,,
2021年04月13日,14833,5508,,
2021年04月14日,14805,5507,,
2021年04月15日,14983,5574,,
2021年04月16日,14984,5574,,
2021年04月19日,15104,5645,,
2021年04月20日,15045,5618,,
2021年04月21日,14967,5592,,
2021年04月22日,14911,5579,,
2021年04月23日,14949,5593,,
2021年04月26日,15017,5631,,
2021年04月27日,15092,5660,,
2021年04月28日,15176,5705,,
2021年04月30日,15351,5773,,
2021年05月06日,15161,5704,,
2021年05月07日,15294,5789,,
2021年05月10日,15466,5875,,
2021年05月11日,15517,5900,,
2021年05月12日,15337,5850,,
2021年05月13日,15202,5819,,
2021年05月14日,15133,5794,,
2021年05月17日,15233,5832,,
2021年05月18日,15194,5852,,
2021年05月19日,15424,5939,,
2021年05月20日,15370,5923,,
2021年05月21日,15276,5887,,
2021年05月24日,15287,5907,,
2021年05月25日,15301,5910,,
2021年05月26日,15405,5947,,
2021年05月27日,15560,6020,,
2021年05月28日,15731,6090,,
2021年05月31日,15834,6135,,
2021年06月01日,15895,6162,,
2021年06月02日,16077,6233,,
2021年06月03日,16190,6323,,
2021年06月04日,16218,6336,,
2021年06月07日,16178,6321,,
2021年06月08日,16177,6325,,
2021年06月09日,16158,6364,,
2021年06月10日,16162,6369,,
2021年06月11日,16210,6395,,
2021年06月14日,16250,6417,,
2021年06月15日,16332,6451,,
2021年06月16日,16234,6412,,
2021年06月17日,16243,6428,,
2021年06月18日,16089,6368,,
2021年06月21日,15892,6291,,
2021年06月22日,15866,6289,,
2021年06月23日,15964,6336,,
2021年06月24日,16098,6390,,
2021年06月25日,16188,6446,,
2021年06月28日,16159,6437,,
2021年06月29日,16072,6408,,
2021年06月30日,15970,6383,,
2021年07月01日,16015,6406,,
2021年07月02日,16013,6454,,
2021年07月05日,15922,6417,0.00,5
2021年07月06日,15901,6436,,
2021年07月07日,15668,6341,,
2021年07月08日,15661,6353,,
2021年07月09日,15310,6213,,
2021年07月12日,15388,6249,,
2021年07月13日,15527,6306,,
2021年07月14日,15640,6359,,
2021年07月15日,15558,6318,,
2021年07月16日,15598,6347,,
2021年07月19日,15513,6341,,
2021年07月20日,15174,6200,,
2021年07月21日,15187,6219,,
2021年07月26日,15377,6304,,
2021年07月27日,15222,6240,,
2021年07月28日,15012,6181,,
2021年07月29日,15168,6250,,
2021年07月30日,15289,6302,,
2021年08月02日,15095,6268,,
2021年08月03日,15240,6331,,
2021年08月04日,15260,6365,,
2021年08月05日,15336,6400,,
2021年08月06日,15341,6406,,
2021年08月10日,15398,6431,,
2021年08月11日,15459,6456,,
2021年08月12日,15527,6490,,
2021年08月13日,15483,6475,,
2021年08月16日,15342,6429,,
2021年08月17日,15257,6393,,
2021年08月18日,15181,6401,,
2021年08月19日,15235,6427,,
2021年08月20日,14934,6310,,
2021年08月23日,14844,6272,,
2021年08月24日,15023,6362,,
2021年08月25日,15299,6481,,
2021年08月26日,15394,6526,,
2021年08月27日,15248,6468,,
2021年08月30日,15426,6548,,
2021年08月31日,15548,6601,,
2021年09月01日,15772,6696,,
2021年09月02日,15793,6748,,
2021年09月03日,15748,6746,,
2021年09月06日,15808,6769,,
2021年09月07日,15883,6799,,
2021年09月08日,15934,6821,,
2021年09月09日,15671,6709,,
2021年09月10日,15674,6704,,
2021年09月13日,15741,6733,,
2021年09月14日,15853,6781,,
2021年09月15日,15694,6789,,
2021年09月16日,15660,6786,,
2021年09月17日,15550,6762,,
2021年09月21日,15033,6537,,
2021年09月22日,15110,6578,,
2021年09月24日,15561,6794,,
2021年09月27日,15502,6769,,
2021年09月28日,15592,6762,,
2021年09月29日,15621,6771,,
2021年09月30日,15663,6787,,
2021年10月01日,15635,6811,,
2021年10月04日,15612,6803,,
2021年10月05日,15491,6750,,
2021年10月06日,15732,6874,,
2021年10月07日,15616,6820,,
2021年10月08日,15820,6911,,
2021年10月11日,15968,6976,,
2021年10月12日,16204,7081,,
2021年10月13日,16154,7060,,
2021年10月14日,16214,7086,,
2021年10月15日,16320,7150,,
2021年10月18日,16542,7247,,
2021年10月19日,16534,7243,,
2021年10月20日,16598,7309,,
2021年10月21日,16566,7287,,
2021年10月22日,16369,7213,,
2021年10月25日,16292,7175,,
2021年10月26日,16437,7234,,
2021年10月27日,16433,7237,,
2021年10月28日,16289,7174,,
2021年10月29日,16103,7098,,
2021年11月01日,15967,7039,,
2021年11月02日,16070,7126,,
2021年11月04日,16041,7133,,
2021年11月05日,15930,7084,,
2021年11月08日,15942,7090,,
2021年11月09日,16036,7131,,
2021年11月10日,15991,7111,,
2021年11月11日,16130,7172,,
2021年11月12日,16314,7266,,
2021年11月15日,16192,7212,,
2021年11月16日,16231,7231,,
2021年11月17日,16276,7251,,
2021年11月18日,16158,7233,,
2021年11月19日,15999,7168,,
2021年11月22日,15877,7118,,
2021年11月24日,15953,7152,,
2021年11月25日,15983,7184,,
2021年11月26日,15960,7174,,
2021年11月29日,15319,6885,,
2021年11月30日,15375,6903,,
2021年12月01日,15213,6842,,
2021年12月02日,15331,6903,,
2021年12月03日,15576,7073,,
2021年12月06日,15520,7048,,
2021年12月07日,15530,7050,,
2021年12月08日,15791,7175,,
2021年12月09日,15855,7199,,
2021年12月10日,15802,7175,,
2021年12月13日,15758,7165,,
2021年12月14日,15605,7095,,
2021年12月15日,15544,7071,,
2021年12月16日,15590,7109,,
2021年12月17日,15691,7182,,
2021年12月20日,15506,7096,,
2021年12月21日,15308,7009,,
2021年12月22日,15536,7128,,
2021年12月23日,15641,7187,,
2021年12月24日,15805,7267,,
2021年12月27日,15800,7260,,
2021年12月28日,15914,7312,,
2021年12月29日,15954,7331,,
2021年12月30日,15898,7305,,
2022年01月04日,16118,7463,,
2022年01月05日,16306,7551,,
2022年01月06日,16203,7521,,
2022年01月07日,16157,7501,,
2022年01月11日,16307,7567,,
2022年01月12日,16505,7660,,
2022年01月13日,16619,7721,,
2022年01月14日,16486,7666,,
2022年01月17日,16458,7653,,
2022年01月18日,16494,7677,,
2022年01月19日,16301,7588,,
2022年01月20日,16421,7678,,
2022年01月21日,16450,7701,,
2022年01月24日,16311,7642,,
2022年01月25日,16049,7523,,
2022年01月26日,16050,7523,,
2022年01月27日,16196,7598,,
2022年01月28日,16349,7670,,
2022年01月31日,16311,7660,,
2022年02月01日,16502,7751,,
2022年02月02日,16533,7807,,
2022年02月03日,16462,7774,,
2022年02月04日,16465,7775,,
2022年02月07日,16589,7834,,
2022年02月08日,16695,7916,,
2022年02月09日,16870,8001,,
2022年02月10日,17064,8077,,
2022年02月14日,17059,8080,,
2022年02月15日,16837,7971,,
2022年02月16日,17015,8069,,
2022年02月17日,17173,8243,,
2022年02月18日,16944,8132,,
2022年02月21日,16871,8097,,
2022年02月22日,16640,8011,,
2022年02月24日,16432,7911,,
2022年02月25日,15647,7539,,
2022年02月28日,15884,7652,,
2022年03月01日,15509,7470,,
2022年03月02日,15328,7383,,
2022年03月03日,15348,7393,,
2022年03月04日,15349,7403,,
2022年03月07日,15058,7266,,
2022年03月08日,14700,7093,,
2022年03月09日,14693,7092,,
2022年03月10日,14872,7175,,
2022年03月11日,15027,7258,,
2022年03月14日,15019,7260,,
2022年03月15日,14847,7177,,
2022年03月16日,14520,7032,,
2022年03月17日,15163,7371,,
2022年03月18日,15474,7522,,
2022年03月22日,15713,7639,,
2022年03月23日,16123,7839,,
2022年03月24日,16170,7888,,
2022年03月25日,16330,7968,,
2022年03月28日,16254,7931,,
2022年03月29日,16532,8072,,
2022年03月30日,16432,8029,,
2022年03月31日,16566,8096,,
2022年04月01日,16477,8087,,
2022年04月04日,16659,8180,,
2022年04月05日,16886,8310,,
2022年04月06日,16926,8322,,
2022年04月07日,16761,8241,,
2022年04月08日,16619,8171,,
2022年04月11日,16825,8274,,
2022年04月12日,16742,8228,,
2022年04月13日,16688,8218,,
2022年04月14日,16791,8270,,
2022年04月15日,16865,8307,,
2022年04月18日,16875,8312,,
2022年04月19日,16912,8331,,
2022年04月20日,17010,8379,,
2022年04月21日,16806,8329,,
2022年04月22日,16746,8309,,
2022年04月25日,16498,8186,,
2022年04月26日,15953,7916,,
2022年04月27日,15848,7870,,
2022年04月28日,16080,7984,,
2022年05月02日,16525,8212,,
2022年05月06日,16360,8130,,
2022年05月09日,16035,7969,,
2022年05月10日,15674,7853,,
2022年05月11日,15633,7832,,
2022年05月12日,15580,7817,,
2022年05月13日,15244,7663,,
2022年05月16日,15587,7838,,
2022年05月17日,15443,7767,,
2022年05月18日,15802,7993,,
2022年05月19日,15584,7885,,
2022年05月20日,15421,7814,,
2022年05月23日,15684,7957,,
2022年05月24日,15756,7999,,
2022年05月25日,15510,7877,,
2022年05月26日,15610,7930,,
2022年05月27日,15673,7966,,
2022年05月30日,15916,8095,,
2022年05月31日,16197,8234,,
2022年06月01日,16448,8362,,
2022年06月02日,16435,8404,,
2022年06月03日,16419,8410,,
2022年06月06日,16476,8439,,
2022年06月07日,16720,8564,,
2022年06月08日,16710,8565,,
2022年06月09日,16968,8695,,
2022年06月10日,16823,8618,,
2022年06月13日,16674,8549,,
2022年06月14日,16064,8245,,
2022年06月15日,16195,8338,,
2022年06月16日,16303,8408,,
2022年06月17日,15866,8192,,
2022年06月20日,15981,8252,,
2022年06月21日,15953,8241,,
2022年06月22日,16360,8451,,
2022年06月23日,16012,8299,,
2022年06月24日,15901,8252,,
2022年06月27日,16034,8318,,
2022年06月28日,16344,8478,,
2022年06月29日,16427,8534,,
2022年06月30日,16384,8514,,
2022年07月01日,16132,8429,,
2022年07月04日,15906,8316,,
2022年07月05日,16013,8371,0.00,6
2022年07月06日,15854,8289,,
2022年07月07日,15726,8242,,
2022年07月08日,15997,8384,,
2022年07月11日,16132,8457,,
2022年07月12日,15885,8331,,
2022年07月13日,15707,8255,,
2022年07月14日,15795,8303,,
2022年07月15日,15709,8261,,
2022年07月19日,15839,8340,,
2022年07月20日,15899,8403,,
2022年07月21日,15950,8440,,
2022年07月22日,15824,8379,,
2022年07月25日,15735,8339,,
2022年07月26日,15816,8384,,
2022年07月27日,15908,8442,,
2022年07月28日,15933,8451,,
2022年07月29日,15845,8410,,
2022年08月01日,15599,8278,,
2022年08月02日,15320,8176,,
2022年08月03日,15476,8279,,
2022年08月04日,15510,8295,,
2022年08月05日,15592,8341,,
2022年08月08日,15975,8551,,
2022年08月09日,15992,8561,,
2022年08月10日,16059,8608,,
2022年08月12日,16037,8596,,
2022年08月15日,16168,8689,,
2022年08月16日,16105,8654,,
2022年08月17日,16291,8754,,
2022年08月18日,16382,8844,,
2022年08月19日,16439,8873,,
2022年08月22日,16432,8876,,
2022年08月23日,16363,8847,,
2022年08月24日,16395,8854,,
2022年08月25日,16385,8848,,
2022年08月26日,16648,8986,,
2022年08月29日,16828,9106,,
2022年08月30日,16743,9063,,
2022年08月31日,16631,9002,,
2022年09月01日,16689,9035,,
2022年09月02日,16601,8988,,
2022年09月05日,16614,9032,,
2022年09月06日,16671,9061,,
2022年09月07日,16881,9175,,
2022年09月08日,17006,9241,,
2022年09月09日,16923,9195,,
2022年09月12日,17095,9292,,
2022年09月13日,17272,9394,,
2022年09月14日,17230,9371,,
2022年09月15日,16933,9218,,
2022年09月16日,16788,9141,,
2022年09月20日,16569,9050,,
2022年09月21日,16672,9116,,
2022年09月22日,16564,9098,,
2022年09月26日,16087,8837,,
2022年09月27日,15837,8714,,
2022年09月28日,15847,8725,,
2022年09月29日,15641,8615,,
2022年09月30日,15577,8584,,
2022年10月03日,15676,8681,,
2022年10月04日,15945,8835,,
2022年10月05日,16072,8936,,
2022年10月06日,16394,9115,,
2022年10月07日,16385,9110,,
2022年10月11日,16124,8968,,
2022年10月12日,15852,8817,,
2022年10月13日,15924,8869,,
2022年10月14日,15906,8860,,
2022年10月17日,15974,8911,,
2022年10月18日,16201,9049,,
2022年10月19日,16407,9196,,
2022年10月20日,16334,9155,,
2022年10月21日,16440,9236,,
2022年10月24日,16475,9260,,
2022年10月25日,15902,8939,,
2022年10月26日,15833,8900,,
2022年10月27日,15626,8788,,
2022年10月28日,15761,8864,,
2022年10月31日,15767,8882,,
2022年11月01日,15778,8895,,
2022年11月02日,15935,9035,,
2022年11月04日,15931,9075,,
2022年11月07日,16248,9255,,
2022年11月08日,16272,9264,,
2022年11月09日,16236,9241,,
2022年11月10日,16147,9191,,
2022年11月11日,15599,8887,,
2022年11月14日,15904,9067,,
2022年11月15日,16100,9179,,
2022年11月16日,16287,9304,,
2022年11月17日,16098,9196,,
2022年11月18日,16099,9229,,
2022年11月21日,16054,9204,,
2022年11月22日,16190,9290,,
2022年11月24日,16042,9197,,
2022年11月25日,16186,9280,,
2022年11月28日,16123,9244,,
2022年11月29日,15981,9170,,
2022年11月30日,16388,9402,,
2022年12月01日,16502,9467,,
2022年12月02日,16276,9387,,
2022年12月05日,16128,9318,,
2022年12月06日,16443,9495,,
2022年12月07日,16474,9514,,
2022年12月08日,16173,9341,,
2022年12月09日,16320,9426,,
2022年12月12日,16386,9461,,
2022年12月13日,16342,9446,,
2022年12月14日,16070,9298,,
2022年12月15日,16112,9321,,
2022年12月16日,16194,9382,,
2022年12月19日,16028,9317,,
2022年12月20日,15891,9239,,
2022年12月21日,15533,9043,,
2022年12月22日,15652,9117,,
2022年12月23日,15781,9208,,
2022年12月26日,15696,9163,,
2022年12月27日,15797,9224,,
2022年12月28日,15930,9302,,
2022年12月29日,15999,9342,,
2022年12月30日,15826,9255,,
2023年01月04日,15617,9184,,
2023年01月05日,15994,9406,,
2023年01月06日,16256,9588,,
2023年01月10日,16466,9716,,
2023年01月11日,16572,9779,,
2023年01月12日,16630,9819,,
2023年01月13日,16378,9686,,
2023年01月16日,16317,9663,,
2023年01月17日,16356,9685,,
2023年01月18日,16711,9895,,
2023年01月19日,16380,9742,,
2023年01月20日,16440,9791,,
2023年01月23日,16682,9946,,
2023年01月24日,16833,10047,,
2023年01月25日,16875,10072,,
2023年01月26日,16757,10001,,
2023年01月27日,16908,10092,,
2023年01月30日,16911,10094,,
2023年01月31日,16775,10032,,
2023年02月01日,16638,9939,,
2023年02月02日,16568,9942,,
2023年02月03日,16502,9923,,
2023年02月06日,16764,10082,,
2023年02月07日,16552,9954,,
2023年02月08日,16310,9811,,
2023年02月09日,16485,9914,,
2023年02月10日,16490,9922,,
2023年02月13日,16392,9874,,
2023年02月14日,16523,9963,,
2023年02月15日,16578,9996,,
2023年02月16日,16711,10090,,
2023年02月17日,16810,10180,,
2023年02月20日,16715,10121,,
2023年02月21日,16789,10165,,
2023年02月22日,16727,10128,,
2023年02月24日,16566,10031,,
2023年02月27日,16485,10009,,
2023年02月28日,16499,10014,,
2023年03月01日,16390,9960,,
2023年03月02日,16740,10178,,
2023年03月03日,16742,10247,,
2023年03月06日,16823,10297,,
2023年03月07日,16919,10354,,
2023年03月08日,16977,10386,,
2023年03月09日,16927,10355,,
2023年03月10日,16594,10160,,
2023年03月13日,16184,9916,,
2023年03月14日,16075,9857,,
2023年03月15日,16066,9854,,
2023年03月16日,15878,9752,,
2023年03月17日,15920,9812,,
2023年03月20日,15898,9822,,
2023年03月22日,15848,9792,,
2023年03月23日,15793,9776,,
2023年03月24日,15870,9841,,
2023年03月27日,15810,9808,,
2023年03月28日,15728,9759,,
2023年03月29日,15931,9897,,
2023年03月30日,16235,10088,,
2023年03月31日,16499,10301,,
