年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2020年04月22日,10228,3222,,
2020年04月23日,10209,3220,,
2020年04月24日,10181,3219,,
2020年04月27日,10150,3211,,
2020年04月28日,10128,3207,,
2020年04月30日,10312,3268,,
2020年05月01日,10370,3292,,
2020年05月07日,10172,3234,,
2020年05月08日,10255,3273,,
2020年05月11日,10402,3331,,
2020年05月12日,10412,3334,,
2020年05月13日,10391,3350,,
2020年05月14日,10351,3343,,
2020年05月15日,10432,3372,,
2020年05月18日,10421,3371,,
2020年05月19日,10564,3410,,
2020年05月20日,10647,3445,,
2020年05月21日,10751,3481,,
2020年05月22日,10845,3525,,
2020年05月25日,10810,3519,,
2020年05月26日,10849,3540,,
2020年05月27日,10924,3564,,
2020年05月28日,10992,3611,,
2020年05月29日,10947,3602,,
2020年06月01日,11014,3626,,
2020年06月02日,11071,3657,,
2020年06月03日,11358,3784,,
2020年06月04日,11435,3817,,
2020年06月05日,11435,3824,,
2020年06月08日,11519,3850,,
2020年06月09日,11395,3807,,
2020年06月10日,11328,3780,,
2020年06月11日,11258,3767,,
2020年06月12日,11057,3704,,
2020年06月15日,11122,3734,,
2020年06月16日,11165,3762,,
2020年06月17日,11089,3749,,
2020年06月18日,11021,3733,,
2020年06月19日,10977,3718,,
2020年06月22日,10999,3729,,
2020年06月23日,11080,3759,,
2020年06月24日,11088,3771,,
2020年06月25日,11032,3769,,
2020年06月26日,11055,3781,,
2020年06月29日,11002,3768,,
2020年06月30日,11069,3815,,
2020年07月01日,11093,3827,,
2020年07月02日,11087,3828,,
2020年07月03日,11112,3852,,
2020年07月06日,11102,3847,0.00,4
2020年07月07日,11098,3845,,
2020年07月08日,11040,3822,,
2020年07月09日,11084,3844,,
2020年07月10日,11069,3844,,
2020年07月13日,11090,3852,,
2020年07月14日,11105,3871,,
2020年07月15日,11153,3887,,
2020年07月16日,11110,3870,,
2020年07月17日,11131,3893,,
2020年07月20日,11137,3894,,
2020年07月21日,11140,3893,,
2020年07月22日,11226,3922,,
2020年07月27日,11159,3898,,
2020年07月28日,11187,3906,,
2020年07月29日,11123,3890,,
2020年07月30日,11130,3893,,
2020年07月31日,11074,3875,,
2020年08月03日,11165,3906,,
2020年08月04日,11150,3901,,
2020年08月05日,11099,3895,,
2020年08月06日,11129,3908,,
2020年08月07日,11104,3902,,
2020年08月11日,11055,3884,,
2020年08月12日,11131,3911,,
2020年08月13日,11143,3928,,
2020年08月14日,11187,3945,,
2020年08月17日,11164,3940,,
2020年08月18日,11013,3902,,
2020年08月19日,10999,3901,,
2020年08月20日,11069,3928,,
2020年08月21日,11033,3918,,
2020年08月24日,10995,3916,,
2020年08月25日,11036,3935,,
2020年08月26日,11104,3958,,
2020年08月27日,11025,3931,,
2020年08月28日,11080,3956,,
2020年08月31日,11088,3961,,
2020年09月01日,11120,3972,,
2020年09月02日,11203,4002,,
2020年09月03日,11161,3996,,
2020年09月04日,11156,3997,,
2020年09月07日,11182,4016,,
2020年09月08日,11154,4007,,
2020年09月09日,11059,3973,,
2020年09月10日,11181,4019,,
2020年09月11日,11142,4009,,
2020年09月14日,11163,4023,,
2020年09月15日,11158,4023,,
2020年09月16日,11136,4023,,
2020年09月17日,11132,4029,,
2020年09月18日,11123,4028,,
2020年09月23日,10930,3954,,
2020年09月24日,10834,3919,,
2020年09月25日,10863,3940,,
2020年09月28日,10785,3909,,
2020年09月29日,10753,3902,,
2020年09月30日,10827,3942,,
2020年10月01日,10865,3958,,
2020年10月02日,10913,3982,,
2020年10月05日,10897,3987,,
2020年10月06日,10975,4019,,
2020年10月07日,10920,4001,,
2020年10月08日,10985,4027,,
2020年10月09日,11001,4037,,
2020年10月12日,11042,4057,,
2020年10月13日,10991,4040,,
2020年10月14日,10980,4036,,
2020年10月15日,10950,4033,,
2020年10月16日,10912,4019,,
2020年10月19日,10962,4053,,
2020年10月20日,10996,4071,,
2020年10月21日,11022,4084,,
2020年10月22日,10961,4063,,
2020年10月23日,10966,4066,,
2020年10月26日,10975,4073,,
2020年10月27日,10966,4071,,
2020年10月28日,10892,4052,,
2020年10月29日,10812,4026,,
2020年10月30日,10800,4024,,
2020年11月02日,10811,4030,,
2020年11月04日,10877,4057,,
2020年11月05日,10932,4094,,
2020年11月06日,11016,4132,,
2020年11月09日,11114,4173,,
2020年11月10日,11374,4275,,
2020年11月11日,11349,4267,,
2020年11月12日,11366,4276,,
2020年11月13日,11290,4248,,
2020年11月16日,11292,4241,,
2020年11月17日,11315,4261,,
2020年11月18日,11291,4256,,
2020年11月19日,11271,4251,,
2020年11月20日,11304,4263,,
2020年11月24日,11335,4269,,
2020年11月25日,11380,4279,,
2020年11月26日,11402,4291,,
2020年11月27日,11375,4290,,
2020年11月30日,11352,4281,,
2020年12月01日,11334,4280,,
2020年12月02日,11472,4337,,
2020年12月03日,11491,4364,,
2020年12月04日,11479,4367,,
2020年12月07日,11543,4398,,
2020年12月08日,11539,4399,,
2020年12月09日,11602,4425,,
2020年12月10日,11599,4426,,
2020年12月11日,11614,4432,,
2020年12月14日,11619,4442,,
2020年12月15日,11624,4444,,
2020年12月16日,11630,4454,,
2020年12月17日,11635,4486,,
2020年12月18日,11678,4505,,
2020年12月21日,11655,4501,,
2020年12月22日,11607,4489,,
2020年12月23日,11590,4506,,
2020年12月24日,11611,4519,,
2020年12月25日,11592,4502,,
2020年12月28日,11622,4520,,
2020年12月29日,11663,4536,,
2020年12月30日,11655,4533,,
2021年01月04日,11644,4551,,
2021年01月05日,11660,4564,,
2021年01月06日,11600,4567,,
2021年01月07日,11645,4571,,
2021年01月08日,11617,4567,,
2021年01月12日,11533,4539,,
2021年01月13日,11588,4573,,
2021年01月14日,11591,4585,,
2021年01月15日,11634,4610,,
2021年01月18日,11554,4570,,
2021年01月19日,11569,4582,,
2021年01月20日,11607,4598,,
2021年01月21日,11610,4635,,
2021年01月22日,11588,4633,,
2021年01月25日,11530,4616,,
2021年01月26日,11498,4607,,
2021年01月27日,11525,4627,,
2021年01月28日,11530,4639,,
2021年01月29日,11582,4658,,
2021年02月01日,11624,4674,,
2021年02月02日,11660,4696,,
2021年02月03日,11727,4747,,
2021年02月04日,11726,4754,,
2021年02月05日,11725,4761,,
2021年02月08日,11800,4754,,
2021年02月09日,11746,4735,,
2021年02月10日,11717,4728,,
2021年02月12日,11771,4758,,
2021年02月15日,11820,4777,,
2021年02月16日,11877,4809,,
2021年02月17日,11859,4802,,
2021年02月18日,11779,4796,,
2021年02月19日,11758,4789,,
2021年02月22日,11685,4763,,
2021年02月24日,11640,4744,,
2021年02月25日,11731,4789,,
2021年02月26日,11561,4725,,
2021年03月01日,11544,4724,,
2021年03月02日,11589,4752,,
2021年03月03日,11578,4769,,
2021年03月04日,11549,4761,,
2021年03月05日,11573,4777,,
2021年03月08日,11561,4775,,
2021年03月09日,11474,4747,,
2021年03月10日,11506,4760,,
2021年03月11日,11585,4798,,
2021年03月12日,11690,4850,,
2021年03月15日,11671,4845,,
2021年03月16日,11688,4859,,
2021年03月17日,11661,4848,,
2021年03月18日,11686,4858,,
2021年03月19日,11628,4852,,
2021年03月22日,11587,4840,,
2021年03月23日,11591,4841,,
2021年03月24日,11474,4791,,
2021年03月25日,11436,4780,,
2021年03月26日,11464,4793,,
2021年03月29日,11491,4811,,
2021年03月30日,11488,4823,,
2021年03月31日,11531,4850,,
2021年04月01日,11642,4896,,
2021年04月02日,11643,4901,,
2021年04月05日,11627,4910,,
2021年04月06日,11638,4914,,
2021年04月07日,11652,4920,,
2021年04月08日,11651,4926,,
2021年04月09日,11685,4938,,
2021年04月12日,11668,4930,,
2021年04月13日,11619,4912,,
2021年04月14日,11584,4906,,
2021年04月15日,11646,4932,,
2021年04月16日,11673,4962,,
2021年04月19日,11694,4983,,
2021年04月20日,11675,4977,,
2021年04月21日,11630,4956,,
2021年04月22日,11636,4965,,
2021年04月23日,11623,4959,,
2021年04月26日,11649,4972,,
2021年04月27日,11655,4980,,
2021年04月28日,11709,5009,,
2021年04月30日,11760,5036,,
2021年05月06日,11731,5030,,
2021年05月07日,11822,5083,,
2021年05月10日,11877,5122,,
2021年05月11日,11897,5139,,
2021年05月12日,11867,5134,,
2021年05月13日,11874,5109,,
2021年05月14日,11899,5121,,
2021年05月17日,11898,5126,,
2021年05月18日,11892,5125,,
2021年05月19日,11895,5145,,
2021年05月20日,11871,5139,,
2021年05月21日,11857,5155,,
2021年05月24日,11847,5158,,
2021年05月25日,11859,5168,,
2021年05月26日,11873,5179,,
2021年05月27日,11923,5205,,
2021年05月28日,12028,5277,,
2021年05月31日,12028,5285,,
2021年06月01日,12025,5288,,
2021年06月02日,12064,5305,,
2021年06月03日,12118,5356,,
2021年06月04日,12117,5360,,
2021年06月07日,12130,5369,,
2021年06月08日,12121,5373,,
2021年06月09日,12133,5383,,
2021年06月10日,12146,5397,,
2021年06月11日,12160,5411,,
2021年06月14日,12156,5426,,
2021年06月15日,12170,5443,,
2021年06月16日,12143,5459,,
2021年06月17日,12114,5458,,
2021年06月18日,11988,5411,,
2021年06月21日,11909,5379,,
2021年06月22日,11932,5399,,
2021年06月23日,12000,5435,,
2021年06月24日,12044,5459,,
2021年06月25日,12073,5484,,
2021年06月28日,12056,5481,,
2021年06月29日,12055,5488,,
2021年06月30日,12019,5502,,
2021年07月01日,12061,5527,,
2021年07月02日,12058,5533,,
2021年07月05日,12040,5577,0.00,5
2021年07月06日,11998,5564,,
2021年07月07日,11893,5516,,
2021年07月08日,11872,5516,,
2021年07月09日,11780,5483,,
2021年07月12日,11841,5511,,
2021年07月13日,11885,5535,,
2021年07月14日,11850,5536,,
2021年07月15日,11837,5536,,
2021年07月16日,11810,5527,,
2021年07月19日,11823,5567,,
2021年07月20日,11735,5532,,
2021年07月21日,11785,5564,,
2021年07月26日,11857,5616,,
2021年07月27日,11829,5605,,
2021年07月28日,11786,5609,,
2021年07月29日,11812,5630,,
2021年07月30日,11848,5653,,
2021年08月02日,11828,5649,,
2021年08月03日,11828,5651,,
2021年08月04日,11796,5658,,
2021年08月05日,11840,5685,,
2021年08月06日,11832,5687,,
2021年08月10日,11775,5666,,
2021年08月11日,11807,5680,,
2021年08月12日,11796,5684,,
2021年08月13日,11810,5699,,
2021年08月16日,11741,5671,,
2021年08月17日,11698,5673,,
2021年08月18日,11707,5693,,
2021年08月19日,11711,5702,,
2021年08月20日,11662,5682,,
2021年08月23日,11652,5683,,
2021年08月24日,11672,5698,,
2021年08月25日,11770,5751,,
2021年08月26日,11814,5779,,
2021年08月27日,11777,5777,,
2021年08月30日,11826,5815,,
2021年08月31日,11896,5851,,
2021年09月01日,11982,5894,,
2021年09月02日,11969,5900,,
2021年09月03日,11951,5910,,
2021年09月06日,11955,5911,,
2021年09月07日,11952,5917,,
2021年09月08日,11968,5925,,
2021年09月09日,11917,5909,,
2021年09月10日,11883,5897,,
2021年09月13日,11909,5915,,
2021年09月14日,11915,5926,,
2021年09月15日,11836,5899,,
2021年09月16日,11839,5925,,
2021年09月17日,11801,5914,,
2021年09月21日,11678,5862,,
2021年09月22日,11650,5868,,
2021年09月24日,11799,5952,,
2021年09月27日,11777,5946,,
2021年09月28日,11760,5943,,
2021年09月29日,11762,5959,,
2021年09月30日,11753,5955,,
2021年10月01日,11704,5935,,
2021年10月04日,11718,5949,,
2021年10月05日,11650,5938,,
2021年10月06日,11706,5970,,
2021年10月07日,11679,5960,,
2021年10月08日,11691,5970,,
2021年10月11日,11756,6009,,
2021年10月12日,11837,6058,,
2021年10月13日,11851,6065,,
2021年10月14日,11909,6111,,
2021年10月15日,11970,6150,,
2021年10月18日,12055,6215,,
2021年10月19日,11982,6186,,
2021年10月20日,12065,6236,,
2021年10月21日,12034,6216,,
2021年10月22日,11902,6152,,
2021年10月25日,11873,6135,,
2021年10月26日,11907,6158,,
2021年10月27日,11924,6178,,
2021年10月28日,11873,6168,,
2021年10月29日,11819,6143,,
2021年11月01日,11823,6145,,
2021年11月02日,11761,6119,,
2021年11月04日,11827,6179,,
2021年11月05日,11750,6143,,
2021年11月08日,11831,6186,,
2021年11月09日,11839,6198,,
2021年11月10日,11834,6207,,
2021年11月11日,11850,6226,,
2021年11月12日,11899,6257,,
2021年11月15日,11824,6217,,
2021年11月16日,11852,6252,,
2021年11月17日,11831,6269,,
2021年11月18日,11753,6233,,
2021年11月19日,11721,6211,,
2021年11月22日,11636,6172,,
2021年11月24日,11609,6177,,
2021年11月25日,11600,6184,,
2021年11月26日,11525,6154,,
2021年11月29日,11407,6091,,
2021年11月30日,11432,6134,,
2021年12月01日,11450,6147,,
2021年12月02日,11398,6122,,
2021年12月03日,11431,6159,,
2021年12月06日,11412,6152,,
2021年12月07日,11474,6187,,
2021年12月08日,11545,6234,,
2021年12月09日,11631,6283,,
2021年12月10日,11551,6243,,
2021年12月13日,11582,6261,,
2021年12月14日,11563,6262,,
2021年12月15日,11527,6244,,
2021年12月16日,11560,6270,,
2021年12月17日,11550,6293,,
2021年12月20日,11511,6276,,
2021年12月21日,11532,6285,,
2021年12月22日,11595,6329,,
2021年12月23日,11655,6372,,
2021年12月24日,11712,6406,,
2021年12月27日,11722,6416,,
2021年12月28日,11779,6447,,
2021年12月29日,11748,6430,,
2021年12月30日,11745,6429,,
2022年01月04日,11781,6476,,
2022年01月05日,11809,6495,,
2022年01月06日,11776,6487,,
2022年01月07日,11758,6483,,
2022年01月11日,11715,6463,,
2022年01月12日,11764,6493,,
2022年01月13日,11781,6503,,
2022年01月14日,11691,6460,,
2022年01月17日,11712,6468,,
2022年01月18日,11744,6488,,
2022年01月19日,11672,6449,,
2022年01月20日,11716,6513,,
2022年01月21日,11683,6497,,
2022年01月24日,11722,6522,,
2022年01月25日,11657,6489,,
2022年01月26日,11655,6492,,
2022年01月27日,11685,6575,,
2022年01月28日,11755,6638,,
2022年01月31日,11726,6640,,
2022年02月01日,11771,6676,,
2022年02月02日,11798,6704,,
2022年02月03日,11796,6720,,
2022年02月04日,11882,6771,,
2022年02月07日,11885,6787,,
2022年02月08日,11917,6805,,
2022年02月09日,11960,6847,,
2022年02月10日,12007,6873,,
2022年02月14日,11913,6818,,
2022年02月15日,11905,6827,,
2022年02月16日,12014,6969,,
2022年02月17日,12039,6972,,
2022年02月18日,11981,6932,,
2022年02月21日,11967,6911,,
2022年02月22日,11861,6840,,
2022年02月24日,11872,6847,,
2022年02月25日,11677,6720,,
2022年02月28日,11616,6680,,
2022年03月01日,11481,6601,,
2022年03月02日,11301,6462,,
2022年03月03日,11170,6399,,
2022年03月04日,11089,6337,,
2022年03月07日,10881,6228,,
2022年03月08日,10786,6172,,
2022年03月09日,10840,6205,,
2022年03月10日,10979,6281,,
2022年03月11日,10968,6274,,
2022年03月14日,11065,6331,,
2022年03月15日,11101,6344,,
2022年03月16日,11132,6371,,
2022年03月17日,11325,6490,,
2022年03月18日,11313,6486,,
2022年03月22日,11388,6553,,
2022年03月23日,11516,6635,,
2022年03月24日,11504,6637,,
2022年03月25日,11602,6692,,
2022年03月28日,11642,6719,,
2022年03月29日,11804,6809,,
2022年03月30日,11772,6808,,
2022年03月31日,11828,6845,,
2022年04月01日,11792,6824,,
2022年04月04日,11850,6860,,
2022年04月05日,11888,6901,,
2022年04月06日,11924,6929,,
2022年04月07日,11846,6887,,
2022年04月08日,11823,6873,,
2022年04月11日,11876,6901,,
2022年04月12日,11938,6937,,
2022年04月13日,11936,6962,,
2022年04月14日,11977,6988,,
2022年04月15日,11992,6998,,
2022年04月18日,12032,7038,,
2022年04月19日,12101,7078,,
2022年04月20日,12222,7149,,
2022年04月21日,12108,7097,,
2022年04月22日,12073,7080,,
2022年04月25日,11977,7021,,
2022年04月26日,11791,6907,,
2022年04月27日,11691,6856,,
2022年04月28日,11802,6935,,
2022年05月02日,11853,6971,,
2022年05月06日,11840,6966,,
2022年05月09日,11763,6920,,
2022年05月10日,11582,6817,,
2022年05月11日,11615,6838,,
2022年05月12日,11581,6826,,
2022年05月13日,11500,6780,,
2022年05月16日,11564,6820,,
2022年05月17日,11366,6704,,
2022年05月18日,11463,6772,,
2022年05月19日,11334,6702,,
2022年05月20日,11380,6731,,
2022年05月23日,11480,6816,,
2022年05月24日,11553,6865,,
2022年05月25日,11504,6837,,
2022年05月26日,11572,6883,,
2022年05月27日,11540,6871,,
2022年05月30日,11612,7013,,
2022年05月31日,11736,7113,,
2022年06月01日,11794,7148,,
2022年06月02日,11838,7187,,
2022年06月03日,11901,7256,,
2022年06月06日,11973,7300,,
2022年06月07日,12074,7362,,
2022年06月08日,12076,7369,,
2022年06月09日,12186,7436,,
2022年06月10日,12102,7380,,
2022年06月13日,11987,7307,,
2022年06月14日,11727,7152,,
2022年06月15日,11751,7163,,
2022年06月16日,11806,7216,,
2022年06月17日,11661,7141,,
2022年06月20日,11826,7263,,
2022年06月21日,11788,7241,,
2022年06月22日,11936,7332,,
2022年06月23日,11937,7343,,
2022年06月24日,11869,7303,,
2022年06月27日,11841,7288,,
2022年06月28日,11898,7328,,
2022年06月29日,11898,7539,,
2022年06月30日,11940,7573,,
2022年07月01日,11871,7530,,
2022年07月04日,11759,7464,,
2022年07月05日,11855,7534,0.00,6
2022年07月06日,11678,7422,,
2022年07月07日,11622,7398,,
2022年07月08日,11679,7449,,
2022年07月11日,11713,7477,,
2022年07月12日,11634,7451,,
2022年07月13日,11575,7421,,
2022年07月14日,11667,7490,,
2022年07月15日,11672,7507,,
2022年07月19日,11717,7561,,
2022年07月20日,11749,7588,,
2022年07月21日,11746,7564,,
2022年07月22日,11656,7513,,
2022年07月25日,11652,7523,,
2022年07月26日,11728,7571,,
2022年07月27日,11746,7594,,
2022年07月28日,11742,7611,,
2022年07月29日,11701,7589,,
2022年08月01日,11625,7542,,
2022年08月02日,11507,7466,,
2022年08月03日,11672,7563,,
2022年08月04日,11693,7559,,
2022年08月05日,11733,7587,,
2022年08月08日,11913,7700,,
2022年08月09日,11950,7715,,
2022年08月10日,11979,7726,,
2022年08月12日,11995,7732,,
2022年08月15日,12018,7753,,
2022年08月16日,11943,7706,,
2022年08月17日,12016,7778,,
2022年08月18日,12007,7766,,
2022年08月19日,12003,7768,,
2022年08月22日,12011,7769,,
2022年08月23日,11963,7739,,
2022年08月24日,11962,7735,,
2022年08月25日,11982,7744,,
2022年08月26日,12002,7761,,
2022年08月29日,12102,7830,,
2022年08月30日,12126,7858,,
2022年08月31日,12111,7848,,
2022年09月01日,12132,7867,,
2022年09月02日,12136,7873,,
2022年09月05日,12198,7930,,
2022年09月06日,12223,7951,,
2022年09月07日,12333,8022,,
2022年09月08日,12522,8148,,
2022年09月09日,12517,8144,,
2022年09月12日,12482,8134,,
2022年09月13日,12537,8164,,
2022年09月14日,12555,8188,,
2022年09月15日,12425,8104,,
2022年09月16日,12338,8064,,
2022年09月20日,12372,8098,,
2022年09月21日,12343,8100,,
2022年09月22日,12337,8120,,
2022年09月26日,12106,7974,,
2022年09月27日,12001,7908,,
2022年09月28日,11971,7907,,
2022年09月29日,11959,7892,,
2022年09月30日,11982,7910,,
2022年10月03日,11976,7903,,
2022年10月04日,12114,7993,,
2022年10月05日,12173,8092,,
2022年10月06日,12187,8108,,
2022年10月07日,12111,8083,,
2022年10月11日,12104,8081,,
2022年10月12日,12056,8070,,
2022年10月13日,12077,8134,,
2022年10月14日,12138,8179,,
2022年10月17日,12176,8212,,
2022年10月18日,12253,8296,,
2022年10月19日,12296,8348,,
2022年10月20日,12241,8313,,
2022年10月21日,12251,8328,,
2022年10月24日,12184,8286,,
2022年10月25日,12140,8264,,
2022年10月26日,12151,8272,,
2022年10月27日,12108,8246,,
2022年10月28日,12133,8286,,
2022年10月31日,12243,8362,,
2022年11月01日,12253,8368,,
2022年11月02日,12196,8340,,
2022年11月04日,12204,8372,,
2022年11月07日,12235,8391,,
2022年11月08日,12280,8435,,
2022年11月09日,12262,8447,,
2022年11月10日,12322,8497,,
2022年11月11日,12154,8390,,
2022年11月14日,12070,8339,,
2022年11月15日,12175,8411,,
2022年11月16日,12125,8382,,
2022年11月17日,12102,8393,,
2022年11月18日,12106,8406,,
2022年11月21日,12101,8406,,
2022年11月22日,12247,8511,,
2022年11月24日,12127,8430,,
2022年11月25日,12169,8469,,
2022年11月28日,12129,8441,,
2022年11月29日,12131,8449,,
2022年11月30日,12215,8532,,
2022年12月01日,12138,8481,,
2022年12月02日,12017,8403,,
2022年12月05日,12036,8417,,
2022年12月06日,12108,8470,,
2022年12月07日,12161,8508,,
2022年12月08日,12166,8515,,
2022年12月09日,12216,8554,,
2022年12月12日,12157,8514,,
2022年12月13日,12178,8534,,
2022年12月14日,12092,8483,,
2022年12月15日,12128,8511,,
2022年12月16日,12271,8614,,
2022年12月19日,12126,8549,,
2022年12月20日,12006,8453,,
2022年12月21日,11795,8311,,
2022年12月22日,11856,8363,,
2022年12月23日,11922,8422,,
2022年12月26日,11921,8418,,
2022年12月27日,11995,8476,,
2022年12月28日,11988,8471,,
2022年12月29日,12025,8497,,
2022年12月30日,11907,8457,,
2023年01月04日,11753,8351,,
2023年01月05日,11926,8478,,
2023年01月06日,12063,8618,,
2023年01月10日,12139,8677,,
2023年01月11日,12196,8720,,
2023年01月12日,12249,8769,,
2023年01月13日,12121,8685,,
2023年01月16日,12030,8625,,
2023年01月17日,12036,8632,,
2023年01月18日,12247,8784,,
2023年01月19日,12000,8636,,
2023年01月20日,12037,8665,,
2023年01月23日,12137,8739,,
2023年01月24日,12223,8824,,
2023年01月25日,12273,8871,,
2023年01月26日,12227,8849,,
2023年01月27日,12264,8877,,
2023年01月30日,12270,8905,,
2023年01月31日,12240,8885,,
2023年02月01日,12190,8833,,
2023年02月02日,12198,8847,,
2023年02月03日,12230,8854,,
2023年02月06日,12402,8931,,
2023年02月07日,12313,8867,,
2023年02月08日,12172,8764,,
2023年02月09日,12223,8805,,
2023年02月10日,12233,8818,,
2023年02月13日,12172,8780,,
2023年02月14日,12233,8835,,
2023年02月15日,12278,8864,,
2023年02月16日,12306,8918,,
2023年02月17日,12278,8914,,
2023年02月20日,12315,8948,,
2023年02月21日,12289,8925,,
2023年02月22日,12258,8903,,
2023年02月24日,12249,8937,,
2023年02月27日,12358,9022,,
2023年02月28日,12395,9058,,
2023年03月01日,12371,9066,,
2023年03月02日,12473,9156,,
2023年03月03日,12451,9167,,
2023年03月06日,12427,9156,,
2023年03月07日,12479,9201,,
2023年03月08日,12473,9195,,
2023年03月09日,12471,9191,,
2023年03月10日,12377,9140,,
2023年03月13日,12314,9192,,
2023年03月14日,12221,9138,,
2023年03月15日,12365,9247,,
2023年03月16日,12118,9069,,
2023年03月17日,12194,9132,,
2023年03月20日,12161,9134,,
2023年03月22日,12201,9167,,
2023年03月23日,12151,9034,,
2023年03月24日,12133,9027,,
2023年03月27日,12158,9063,,
2023年03月28日,12198,9099,,
2023年03月29日,12277,9192,,
2023年03月30日,12416,9307,,
2023年03月31日,12578,9431,,
