年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2017年06月15日,14926,628,,
2017年06月16日,15051,633,,
2017年06月19日,15061,634,,
2017年06月20日,15283,644,,
2017年06月21日,15103,633,,
2017年06月22日,15063,632,,
2017年06月23日,15096,635,,
2017年06月26日,15104,636,,
2017年06月27日,15216,641,,
2017年06月28日,15180,639,,
2017年06月29日,15336,646,,
2017年06月30日,15165,639,,
2017年07月03日,15177,639,,
2017年07月04日,15349,645,,
2017年07月05日,15315,645,,
2017年07月06日,15336,646,,
2017年07月07日,15269,643,,
2017年07月10日,15450,652,,
2017年07月11日,15481,653,,
2017年07月12日,15411,652,,
2017年07月13日,15480,661,,
2017年07月14日,15549,665,,
2017年07月18日,15477,662,,
2017年07月19日,15411,660,,
2017年07月20日,15484,664,,
2017年07月21日,15532,666,,
2017年07月24日,15332,658,,
2017年07月25日,15380,661,,
2017年07月26日,15518,669,,
2017年07月27日,15427,667,,
2017年07月28日,15423,669,,
2017年07月31日,15297,665,,
2017年08月01日,15297,667,,
2017年08月02日,15368,670,,
2017年08月03日,15414,674,,
2017年08月04日,15304,669,,
2017年08月07日,15421,675,,
2017年08月08日,15451,676,,
2017年08月09日,15309,672,,
2017年08月10日,15297,686,,
2017年08月14日,14985,673,,
2017年08月15日,15229,683,,
2017年08月16日,15284,673,,
2017年08月17日,15255,672,,
2017年08月18日,14981,660,,
2017年08月21日,14933,660,,
2017年08月22日,14917,660,,
2017年08月23日,15111,670,,
2017年08月24日,15000,666,,
2017年08月25日,15071,670,,
2017年08月28日,15033,669,,
2017年08月29日,14989,669,,
2017年08月30日,15115,675,,
2017年08月31日,15224,672,,
2017年09月01日,15292,675,,
2017年09月04日,15284,674,,
2017年09月05日,15244,672,,
2017年09月06日,15030,663,,
2017年09月07日,15151,669,,
2017年09月08日,15097,667,,
2017年09月11日,15082,666,,
2017年09月12日,15382,679,,
2017年09月13日,15532,687,,
2017年09月14日,15576,689,,
2017年09月15日,15527,683,,
2017年09月19日,15746,693,,
2017年09月20日,15793,695,,
2017年09月21日,15899,698,,
2017年09月22日,15858,696,,
2017年09月25日,15905,699,,
2017年09月26日,15714,692,,
2017年09月27日,15803,696,,
2017年09月28日,15931,702,,
2017年09月29日,15933,703,,
2017年10月02日,16007,706,,
2017年10月03日,16074,710,,
2017年10月04日,16062,711,,
2017年10月05日,16089,714,,
2017年10月06日,16159,721,,
2017年10月10日,16116,719,,
2017年10月11日,16112,719,,
2017年10月12日,16170,727,,
2017年10月13日,16133,728,,
2017年10月16日,16123,729,,
2017年10月17日,16149,729,,
2017年10月18日,16147,730,,
2017年10月19日,16293,740,,
2017年10月20日,16247,738,,
2017年10月23日,16441,763,,
2017年10月24日,16328,758,,
2017年10月25日,16412,773,,
2017年10月26日,16294,770,,
2017年10月27日,16379,769,,
2017年10月30日,16426,775,,
2017年10月31日,16318,771,,
2017年11月01日,16434,777,,
2017年11月02日,16506,780,,
2017年11月06日,16578,775,,
2017年11月07日,16520,772,,
2017年11月08日,16489,779,,
2017年11月09日,16548,784,,
2017年11月10日,16401,774,,
2017年11月13日,16406,778,,
2017年11月14日,16404,778,,
2017年11月15日,16359,775,,
2017年11月16日,16219,768,,
2017年11月17日,16329,775,,
2017年11月20日,16156,768,,
2017年11月21日,16260,771,,
2017年11月22日,16321,761,,
2017年11月24日,16208,756,,
2017年11月27日,16286,761,,
2017年11月28日,16157,755,,
2017年11月29日,16377,767,,
2017年11月30日,16418,770,,
2017年12月01日,16578,778,,
2017年12月04日,16547,776,,
2017年12月05日,16531,779,,
2017年12月06日,16464,779,,
2017年12月07日,16451,776,,
2017年12月08日,16602,784,,
2017年12月11日,16746,790,,
2017年12月12日,16776,793,,
2017年12月13日,16784,798,,
2017年12月14日,16726,797,,
2017年12月15日,16581,791,,
2017年12月18日,16712,782,,
2017年12月19日,16821,798,,
2017年12月20日,16817,801,,
2017年12月21日,16829,802,,
2017年12月22日,16913,809,,
2017年12月25日,16864,807,,
2017年12月26日,16892,812,,
2017年12月27日,16883,812,,
2017年12月28日,16923,814,,
2017年12月29日,16879,826,,
2018年01月04日,16991,822,,
2018年01月05日,17130,837,,
2018年01月09日,17289,847,,
2018年01月10日,17206,846,,
2018年01月11日,17022,837,,
2018年01月12日,17095,846,,
2018年01月15日,17189,853,,
2018年01月16日,17204,858,,
2018年01月17日,17099,852,,
2018年01月18日,17324,870,,
2018年01月19日,17290,868,,
2018年01月22日,17312,870,,
2018年01月23日,17468,884,,
2018年01月24日,17402,881,,
2018年01月25日,17297,879,,
2018年01月26日,17313,879,,
2018年01月29日,17312,887,,
2018年01月30日,17253,885,,
2018年01月31日,17060,877,,
2018年02月01日,17148,875,,
2018年02月02日,17164,858,,
2018年02月05日,16869,844,,
2018年02月06日,16144,808,,
2018年02月07日,16321,817,,
2018年02月08日,16267,811,,
2018年02月09日,15685,782,,
2018年02月13日,15982,799,,
2018年02月14日,15888,792,,
2018年02月15日,15966,797,,
2018年02月16日,16070,814,,
2018年02月19日,16082,815,,
2018年02月20日,16124,824,,
2018年02月21日,16170,826,,
2018年02月22日,16091,831,,
2018年02月23日,16049,827,,
2018年02月26日,16218,837,,
2018年02月27日,16380,846,,
2018年02月28日,16271,841,,
2018年03月01日,15989,829,,
2018年03月02日,15762,817,,
2018年03月05日,15651,811,,
2018年03月06日,15909,829,,
2018年03月07日,15875,822,,
2018年03月08日,15957,827,,
2018年03月09日,16112,843,,
2018年03月12日,16366,857,,
2018年03月13日,16284,853,,
2018年03月14日,16227,851,,
2018年03月15日,16069,842,,
2018年03月16日,16085,842,,
2018年03月19日,16055,838,,
2018年03月20日,15899,830,,
2018年03月22日,15861,828,,
2018年03月23日,15396,803,,
2018年03月26日,15140,791,,
2018年03月27日,15523,811,,
2018年03月28日,15351,805,,
2018年03月29日,15512,815,,
2018年03月30日,15593,820,,
2018年04月02日,15611,823,,
2018年04月03日,15288,806,,
2018年04月04日,15510,817,,
2018年04月05日,15671,827,,
2018年04月06日,15896,842,,
2018年04月09日,15592,826,,
2018年04月10日,15659,830,,
2018年04月11日,15936,842,,
2018年04月12日,15842,838,,
2018年04月13日,16018,847,,
2018年04月16日,16010,846,,
2018年04月17日,16032,846,,
2018年04月18日,16191,855,,
2018年04月19日,16264,859,,
2018年04月20日,16179,854,,
2018年04月23日,16125,852,,
2018年04月24日,16255,863,,
2018年04月25日,16147,858,,
2018年04月26日,16205,861,,
2018年04月27日,16321,869,,
2018年05月01日,16272,866,,
2018年05月02日,16340,870,0.00,5
2018年05月07日,16264,867,,
2018年05月08日,16304,870,,
2018年05月09日,16335,872,,
2018年05月10日,16575,887,,
2018年05月11日,16652,888,,
2018年05月14日,16672,890,,
2018年05月15日,16749,896,,
2018年05月16日,16717,897,,
2018年05月17日,16780,903,,
2018年05月18日,16886,908,,
2018年05月21日,16847,906,,
2018年05月22日,16950,913,,
2018年05月23日,16913,914,,
2018年05月24日,16681,901,,
2018年05月25日,16619,902,,
2018年05月28日,16560,886,,
2018年05月29日,16479,884,,
2018年05月30日,16137,865,,
2018年05月31日,16400,880,,
2018年06月01日,16335,877,,
2018年06月04日,16596,892,,
2018年06月05日,16711,899,,
2018年06月06日,16704,891,,
2018年06月07日,16891,902,,
2018年06月08日,16832,899,,
2018年06月11日,16776,897,,
2018年06月12日,16966,904,,
2018年06月13日,16979,906,,
2018年06月14日,16925,904,,
2018年06月15日,16981,907,,
2018年06月18日,16907,903,,
2018年06月19日,16805,896,,
2018年06月20日,16691,891,,
2018年06月21日,16783,897,,
2018年06月22日,16617,889,,
2018年06月25日,16660,892,,
2018年06月26日,16396,878,,
2018年06月27日,16461,883,,
2018年06月28日,16379,879,,
2018年06月29日,16510,887,,
2018年07月02日,16640,895,,
2018年07月03日,16621,894,,
2018年07月04日,16542,891,,
2018年07月05日,16552,893,,
2018年07月06日,16729,902,,
2018年07月09日,16823,904,,
2018年07月10日,17050,917,,
2018年07月11日,17074,920,,
2018年07月12日,17079,919,,
2018年07月13日,17311,932,,
2018年07月17日,17273,930,,
2018年07月18日,17388,936,,
2018年07月19日,17400,935,,
2018年07月20日,17308,929,,
2018年07月23日,17079,916,,
2018年07月24日,17113,919,,
2018年07月25日,17223,926,,
2018年07月26日,17247,927,,
2018年07月27日,17257,928,,
2018年07月30日,17209,925,,
2018年07月31日,17130,920,,
2018年08月01日,17348,931,,
2018年08月02日,17264,927,,
2018年08月03日,17258,923,,
2018年08月06日,17242,930,,
2018年08月07日,17294,933,,
2018年08月08日,17384,939,,
2018年08月09日,17294,934,,
2018年08月10日,17270,935,,
2018年08月13日,17003,923,,
2018年08月14日,16977,922,,
2018年08月15日,17133,931,,
2018年08月16日,16839,916,,
2018年08月17日,17034,920,,
2018年08月20日,17054,922,,
2018年08月21日,17028,920,,
2018年08月22日,17119,926,,
2018年08月23日,17213,927,,
2018年08月24日,17273,930,,
2018年08月27日,17342,933,,
2018年08月28日,17492,941,,
2018年08月29日,17489,941,,
2018年08月30日,17671,953,,
2018年08月31日,17454,940,,
2018年09月03日,17367,935,,
2018年09月04日,17391,937,,
2018年09月05日,17382,936,,
2018年09月06日,17270,931,,
2018年09月07日,17080,921,,
2018年09月10日,17083,922,,
2018年09月11日,17217,929,,
2018年09月12日,17283,934,,
2018年09月13日,17297,934,,
2018年09月14日,17498,946,,
2018年09月18日,17404,938,,
2018年09月19日,17571,947,,
2018年09月20日,17612,950,,
2018年09月21日,17830,960,,
2018年09月25日,17832,957,,
2018年09月26日,17831,955,,
2018年09月27日,17792,950,,
2018年09月28日,17915,955,,
2018年10月01日,17909,955,,
2018年10月02日,17974,956,,
2018年10月03日,17853,951,,
2018年10月04日,17968,955,,
2018年10月05日,17809,949,,
2018年10月09日,17454,928,,
2018年10月10日,17473,929,,
2018年10月11日,16895,900,,
2018年10月12日,16555,883,,
2018年10月15日,16658,890,,
2018年10月16日,16606,888,,
2018年10月17日,16992,910,,
2018年10月18日,16991,910,,
2018年10月19日,16711,895,,
2018年10月22日,16746,899,,
2018年10月23日,16714,904,,
2018年10月24日,16535,897,,
2018年10月25日,16057,872,,
2018年10月26日,16340,887,,
2018年10月29日,16032,870,,
2018年10月30日,16065,870,,
2018年10月31日,16349,886,,
2018年11月01日,16477,893,,
2018年11月02日,16656,903,,
2018年11月05日,16650,905,,
2018年11月06日,16736,910,,
2018年11月07日,16802,915,,
2018年11月08日,17173,934,,
2018年11月09日,17176,935,,
2018年11月12日,17007,927,,
2018年11月13日,16663,908,,
2018年11月14日,16746,913,,
2018年11月15日,16599,904,,
2018年11月16日,16706,909,,
2018年11月19日,16614,905,,
2018年11月20日,16393,893,,
2018年11月21日,16120,878,,
2018年11月22日,16261,886,,
2018年11月26日,16143,880,,
2018年11月27日,16438,896,,
2018年11月28日,16485,898,,
2018年11月29日,16772,913,,
2018年11月30日,16730,912,,
2018年12月03日,16805,915,,
2018年12月04日,17011,928,,
2018年12月05日,16479,899,,
2018年12月06日,16441,896,,
2018年12月07日,16266,887,,
2018年12月10日,15985,872,,
2018年12月11日,16002,874,,
2018年12月12日,16101,881,,
2018年12月13日,16229,890,,
2018年12月14日,16254,891,,
2018年12月17日,15980,876,,
2018年12月18日,15621,859,,
2018年12月19日,15564,855,,
2018年12月20日,15418,848,,
2018年12月21日,15031,826,,
2018年12月25日,14364,790,,
2018年12月26日,14444,794,,
2018年12月27日,14981,824,,
2018年12月28日,15024,826,,
2019年01月04日,14422,795,,
2019年01月07日,15014,827,,
2019年01月08日,15132,836,,
2019年01月09日,15248,843,,
2019年01月10日,15291,847,,
2019年01月11日,15375,853,,
2019年01月15日,15280,849,,
2019年01月16日,15406,858,,
2019年01月17日,15517,865,,
2019年01月18日,15659,873,,
2019年01月21日,15909,887,,
2019年01月22日,15905,887,,
2019年01月23日,15692,875,,
2019年01月24日,15723,877,,
2019年01月25日,15764,881,,
2019年01月28日,15875,887,,
2019年01月29日,15723,881,,
2019年01月30日,15774,886,,
2019年01月31日,15935,894,,
2019年02月01日,16024,898,,
2019年02月04日,16127,905,,
2019年02月05日,16283,914,,
2019年02月06日,16365,918,,
2019年02月07日,16334,917,,
2019年02月08日,16143,907,,
2019年02月12日,16259,912,,
2019年02月13日,16446,924,,
2019年02月14日,16542,931,,
2019年02月15日,16433,924,,
2019年02月18日,16650,937,,
2019年02月19日,16648,937,,
2019年02月20日,16723,941,,
2019年02月21日,16764,945,,
2019年02月22日,16732,943,,
2019年02月25日,16818,947,,
2019年02月26日,16890,952,,
2019年02月27日,16835,946,,
2019年02月28日,16859,948,,
2019年03月01日,16929,951,,
2019年03月04日,17103,964,,
2019年03月05日,17027,960,,
2019年03月06日,16992,954,,
2019年03月07日,16909,950,,
2019年03月08日,16747,941,,
2019年03月11日,16592,932,,
2019年03月12日,16899,949,,
2019年03月13日,16912,950,,
2019年03月14日,17038,957,,
2019年03月15日,17138,963,,
2019年03月18日,17188,965,,
2019年03月19日,17223,967,,
2019年03月20日,17295,971,,
2019年03月22日,17205,966,,
2019年03月25日,16749,940,,
2019年03月26日,16788,943,,
2019年03月27日,16936,950,,
2019年03月28日,16842,944,,
2019年03月29日,16983,953,,
2019年04月01日,17113,960,,
2019年04月02日,17356,973,,
2019年04月03日,17403,980,,
2019年04月04日,17479,982,,
2019年04月05日,17536,979,,
2019年04月08日,17541,978,,
2019年04月09日,17559,980,,
2019年04月10日,17437,973,,
2019年04月11日,17484,980,,
2019年04月12日,17589,986,,
2019年04月15日,17737,994,,
2019年04月16日,17723,993,,
2019年04月17日,17761,995,,
2019年04月18日,17728,990,,
2019年04月19日,17749,990,,
2019年04月22日,17746,989,,
2019年04月23日,17735,989,,
2019年04月24日,17863,996,,
2019年04月25日,17849,992,,
2019年04月26日,17757,988,,
2019年05月07日,17620,977,0.00,6
2019年05月08日,17248,958,,
2019年05月09日,17212,960,,
2019年05月10日,17106,953,,
2019年05月13日,17158,957,,
2019年05月14日,16753,935,,
2019年05月15日,16926,947,,
2019年05月16日,17004,952,,
2019年05月17日,17227,966,,
2019年05月20日,17162,962,,
2019年05月21日,17050,956,,
2019年05月22日,17231,968,,
2019年05月23日,17145,968,,
2019年05月24日,16858,952,,
2019年05月27日,16889,953,,
2019年05月28日,16909,952,,
2019年05月29日,16726,941,,
2019年05月30日,16642,939,,
2019年05月31日,16642,939,,
2019年06月03日,16317,924,,
2019年06月04日,16250,920,,
2019年06月05日,16578,941,,
2019年06月06日,16710,949,,
2019年06月07日,16832,956,,
2019年06月10日,17017,967,,
2019年06月11日,17076,971,,
2019年06月12日,17122,975,,
2019年06月13日,17038,969,,
2019年06月14日,17081,972,,
2019年06月17日,17062,971,,
2019年06月18日,17051,970,,
2019年06月19日,17240,982,,
2019年06月20日,17184,979,,
2019年06月21日,17277,984,,
2019年06月24日,17269,983,,
2019年06月25日,17241,981,,
2019年06月26日,17103,974,,
2019年06月27日,17155,977,,
2019年06月28日,17220,981,,
2019年07月01日,17380,991,,
2019年07月02日,17526,999,,
2019年07月03日,17465,997,,
2019年07月04日,17620,1006,,
2019年07月05日,17638,1007,,
2019年07月08日,17681,1010,,
2019年07月09日,17653,1008,,
2019年07月10日,17667,1007,,
2019年07月11日,17610,1004,,
2019年07月12日,17682,1008,,
2019年07月16日,17662,1007,,
2019年07月17日,17670,1008,,
2019年07月18日,17497,999,,
2019年07月19日,17502,999,,
2019年07月22日,17487,989,,
2019年07月23日,17526,991,,
2019年07月24日,17667,997,,
2019年07月25日,17721,1000,,
2019年07月26日,17713,1000,,
2019年07月29日,17760,1003,,
2019年07月30日,17814,1006,,
2019年07月31日,17680,999,,
2019年08月01日,17593,994,,
2019年08月02日,17166,969,,
2019年08月05日,16844,952,,
2019年08月06日,16329,923,,
2019年08月07日,16493,934,,
2019年08月08日,16513,937,,
2019年08月09日,16804,955,,
2019年08月13日,16419,934,,
2019年08月14日,16781,954,,
2019年08月15日,16284,927,,
2019年08月16日,16315,929,,
2019年08月19日,16585,945,,
2019年08月20日,16811,960,,
2019年08月21日,16653,951,,
2019年08月22日,16834,962,,
2019年08月23日,16810,961,,
2019年08月26日,16226,950,,
2019年08月27日,16475,964,,
2019年08月28日,16428,961,,
2019年08月29日,16550,970,,
2019年08月30日,16815,986,,
2019年09月02日,16763,984,,
2019年09月03日,16791,985,,
2019年09月04日,16646,976,,
2019年09月05日,16938,995,,
2019年09月06日,17233,1013,,
2019年09月09日,17229,1013,,
2019年09月10日,17321,1015,,
2019年09月11日,17369,1019,,
2019年09月12日,17546,1030,,
2019年09月13日,17642,1036,,
2019年09月17日,17573,1031,,
2019年09月18日,17625,1033,,
2019年09月19日,17649,1029,,
2019年09月20日,17628,1027,,
2019年09月24日,17467,1016,,
2019年09月25日,17262,1001,,
2019年09月26日,17385,1008,,
2019年09月27日,17392,1009,,
2019年09月30日,17362,1007,,
2019年10月01日,17467,1014,,
2019年10月02日,17198,1000,,
2019年10月03日,16759,974,,
2019年10月04日,16830,978,,
2019年10月07日,17012,989,,
2019年10月08日,17074,993,,
2019年10月09日,16793,978,,
2019年10月10日,16978,990,,
2019年10月11日,17243,1006,,
2019年10月15日,17484,1020,,
2019年10月16日,17707,1034,,
2019年10月17日,17704,1033,,
2019年10月18日,17750,1035,,
2019年10月21日,17660,1029,,
2019年10月23日,17716,1031,,
2019年10月24日,17806,1031,,
2019年10月25日,17853,1034,,
2019年10月28日,17910,1032,,
2019年10月29日,18032,1039,,
2019年10月30日,17998,1037,,
2019年10月31日,18061,1038,,
2019年11月01日,17855,1025,,
2019年11月05日,18228,1045,,
2019年11月06日,18259,1047,,
2019年11月07日,18247,1046,,
2019年11月08日,18384,1052,,
2019年11月11日,18347,1045,,
2019年11月12日,18327,1042,,
2019年11月13日,18315,1041,,
2019年11月14日,18278,1041,,
2019年11月15日,18258,1036,,
2019年11月18日,18422,1045,,
2019年11月19日,18384,1044,,
2019年11月20日,18391,1044,,
2019年11月21日,18277,1038,,
2019年11月22日,18293,1040,,
2019年11月25日,18344,1043,,
2019年11月26日,18521,1054,,
2019年11月27日,18558,1058,,
2019年11月28日,18684,1067,,
2019年11月29日,18708,1064,,
2019年12月02日,18657,1062,,
2019年12月03日,18402,1047,,
2019年12月04日,18177,1038,,
2019年12月05日,18370,1050,,
2019年12月06日,18370,1050,,
2019年12月09日,18500,1058,,
2019年12月10日,18452,1056,,
2019年12月11日,18456,1056,,
2019年12月12日,18488,1056,,
2019年12月13日,18850,1077,,
2019年12月16日,18844,1077,,
2019年12月17日,19019,1081,,
2019年12月18日,18979,1070,,
2019年12月19日,19002,1071,,
2019年12月20日,19006,1084,,
2019年12月23日,19085,1091,,
2019年12月24日,19107,1101,,
2019年12月25日,19091,1114,,
2019年12月26日,19136,1115,,
2019年12月27日,19236,1121,,
2019年12月30日,19261,1122,,
2020年01月06日,18964,1104,,
2020年01月07日,19071,1102,,
2020年01月08日,18920,1099,,
2020年01月09日,19238,1118,,
2020年01月10日,19406,1118,,
2020年01月14日,19576,1128,,
2020年01月15日,19521,1125,,
2020年01月16日,19563,1130,,
2020年01月17日,19759,1143,,
2020年01月20日,19794,1145,,
2020年01月21日,19799,1153,,
2020年01月22日,19677,1146,,
2020年01月23日,19635,1144,,
2020年01月24日,19585,1141,,
2020年01月27日,19388,1131,,
2020年01月28日,18994,1110,,
2020年01月29日,19222,1127,,
2020年01月30日,19206,1131,,
2020年01月31日,19216,1132,,
2020年02月03日,18817,1115,,
2020年02月04日,18924,1122,,
2020年02月05日,19375,1148,,
2020年02月06日,19628,1167,,
2020年02月07日,19719,1175,,
2020年02月10日,19559,1166,,
2020年02月12日,19759,1178,,
2020年02月13日,19893,1189,,
2020年02月14日,19849,1186,,
2020年02月17日,19843,1205,,
2020年02月18日,19859,1203,,
2020年02月19日,19806,1199,,
2020年02月20日,20154,1224,,
2020年02月21日,20189,1228,,
2020年02月25日,19143,1169,,
2020年02月26日,18544,1132,,
2020年02月27日,18489,1132,,
2020年02月28日,17628,1087,,
2020年03月02日,17078,1050,,
2020年03月03日,17807,1089,,
2020年03月04日,17329,1065,,
2020年03月05日,17973,1106,,
2020年03月06日,17270,1067,,
2020年03月09日,16278,1007,,
2020年03月10日,15145,938,,
2020年03月11日,15976,997,,
2020年03月12日,15280,960,,
2020年03月13日,13761,868,,
2020年03月16日,15053,949,,
2020年03月17日,13483,851,,
2020年03月18日,14266,908,,
2020年03月19日,13618,867,,
2020年03月23日,13518,859,,
2020年03月24日,13128,838,,
2020年03月25日,14437,925,,
2020年03月26日,14695,944,,
2020年03月27日,15199,979,,
2020年03月30日,14524,937,,
2020年03月31日,15058,972,,
2020年04月01日,14799,959,,
2020年04月02日,14151,920,,
2020年04月03日,14485,943,,
2020年04月06日,14378,942,,
2020年04月07日,15261,1000,,
2020年04月08日,15288,1003,,
2020年04月09日,15727,1032,,
2020年04月10日,15923,1046,,
2020年04月13日,15871,1043,,
2020年04月14日,15681,1030,,
2020年04月15日,16009,1052,,
2020年04月16日,15643,1031,,
2020年04月17日,15748,1044,,
2020年04月20日,16161,1073,,
2020年04月21日,15938,1058,,
2020年04月22日,15419,1025,,
2020年04月23日,15744,1046,,
2020年04月24日,15745,1049,,
2020年04月27日,15873,1058,,
2020年04月28日,16093,1076,,
2020年04月30日,16445,1102,,
2020年05月01日,16303,1097,,
2020年05月07日,15782,1084,0.00,7
2020年05月08日,16004,1101,,
2020年05月11日,16321,1135,,
2020年05月12日,16375,1138,,
2020年05月13日,16080,1122,,
2020年05月14日,15741,1100,,
2020年05月15日,15905,1112,,
2020年05月18日,15927,1113,,
2020年05月19日,16516,1155,,
2020年05月20日,16479,1154,,
2020年05月21日,16710,1171,,
2020年05月22日,16563,1162,,
2020年05月25日,16540,1164,,
2020年05月26日,16616,1169,,
2020年05月27日,16815,1183,,
2020年05月28日,17119,1210,,
2020年05月29日,17096,1208,,
2020年06月01日,17124,1210,,
2020年06月02日,17232,1215,,
2020年06月03日,17643,1245,,
2020年06月04日,17976,1268,,
2020年06月05日,17980,1269,,
2020年06月08日,18533,1308,,
2020年06月09日,18464,1303,,
2020年06月10日,18252,1289,,
2020年06月11日,18029,1269,,
2020年06月12日,16953,1198,,
2020年06月15日,17222,1213,,
2020年06月16日,17359,1222,,
2020年06月17日,17702,1249,,
2020年06月18日,17564,1240,,
2020年06月19日,17562,1240,,
2020年06月22日,17463,1234,,
2020年06月23日,17610,1244,,
2020年06月24日,17655,1249,,
2020年06月25日,17269,1222,,
2020年06月26日,17431,1242,,
2020年06月29日,17115,1220,,
2020年06月30日,17429,1242,,
2020年07月01日,17665,1260,,
2020年07月02日,17663,1261,,
2020年07月03日,17832,1273,,
2020年07月06日,17828,1272,,
2020年07月07日,18063,1288,,
2020年07月08日,17926,1278,,
2020年07月09日,17959,1281,,
2020年07月10日,17802,1273,,
2020年07月13日,17937,1284,,
2020年07月14日,17932,1284,,
2020年07月15日,18124,1299,,
2020年07月16日,18276,1307,,
2020年07月17日,18236,1306,,
2020年07月20日,18338,1312,,
2020年07月21日,18437,1320,,
2020年07月22日,18452,1322,,
2020年07月27日,18026,1296,,
2020年07月28日,18070,1299,,
2020年07月29日,17943,1296,,
2020年07月30日,18125,1307,,
2020年07月31日,17922,1293,,
2020年08月03日,18197,1318,,
2020年08月04日,18380,1331,,
2020年08月05日,18377,1331,,
2020年08月06日,18499,1340,,
2020年08月07日,18572,1345,,
2020年08月11日,18705,1355,,
2020年08月12日,18734,1355,,
2020年08月13日,19030,1373,,
2020年08月14日,19016,1372,,
2020年08月17日,18904,1363,,
2020年08月18日,18852,1360,,
2020年08月19日,18771,1355,,
2020年08月20日,18863,1360,,
2020年08月21日,18808,1350,,
2020年08月24日,18823,1351,,
2020年08月25日,19084,1370,,
2020年08月26日,19214,1380,,
2020年08月27日,19303,1382,,
2020年08月28日,19431,1392,,
2020年08月31日,19305,1380,,
2020年09月01日,19317,1379,,
2020年09月02日,19459,1389,,
2020年09月03日,19762,1415,,
2020年09月04日,19171,1373,,
2020年09月07日,19027,1358,,
2020年09月08日,19066,1351,,
2020年09月09日,18545,1315,,
2020年09月10日,18955,1345,,
2020年09月11日,18654,1324,,
2020年09月14日,18678,1331,,
2020年09月15日,18803,1345,,
2020年09月16日,18838,1338,,
2020年09月17日,18710,1330,,
2020年09月18日,18549,1318,,
2020年09月23日,18193,1312,,
2020年09月24日,17931,1294,,
2020年09月25日,17963,1305,,
2020年09月28日,18128,1319,,
2020年09月29日,18458,1344,,
2020年09月30日,18453,1335,,
2020年10月01日,18493,1338,,
2020年10月02日,18591,1346,,
2020年10月05日,18470,1338,,
2020年10月06日,18784,1361,,
2020年10月07日,18568,1346,,
2020年10月08日,18904,1370,,
2020年10月09日,19050,1378,,
2020年10月12日,19159,1377,,
2020年10月13日,19355,1390,,
2020年10月14日,19228,1380,,
2020年10月15日,19101,1371,,
2020年10月16日,19001,1363,,
2020年10月19日,19054,1368,,
2020年10月20日,18870,1355,,
2020年10月21日,18892,1357,,
2020年10月22日,18686,1342,,
2020年10月23日,18760,1348,,
2020年10月26日,18853,1355,,
2020年10月27日,18506,1331,,
2020年10月28日,18344,1321,,
2020年10月29日,17727,1277,,
2020年10月30日,17875,1288,,
2020年11月02日,17740,1280,,
2020年11月04日,18294,1321,,
2020年11月05日,18622,1343,,
2020年11月06日,18887,1369,,
2020年11月09日,18838,1368,,
2020年11月10日,19567,1412,,
2020年11月11日,19599,1415,,
2020年11月12日,19783,1427,,
2020年11月13日,19497,1403,,
2020年11月16日,19664,1412,,
2020年11月17日,19879,1426,,
2020年11月18日,19726,1415,,
2020年11月19日,19518,1399,,
2020年11月20日,19562,1401,,
2020年11月24日,19700,1410,,
2020年11月25日,20008,1433,,
2020年11月26日,19961,1427,,
2020年11月27日,19915,1424,,
2020年11月30日,19938,1425,,
2020年12月01日,19858,1416,,
2020年12月02日,20132,1439,,
2020年12月03日,20208,1447,,
2020年12月04日,20106,1438,,
2020年12月07日,20318,1452,,
2020年12月08日,20271,1450,,
2020年12月09日,20332,1455,,
2020年12月10日,20226,1450,,
2020年12月11日,20185,1448,,
2020年12月14日,20123,1443,,
2020年12月15日,20085,1439,,
2020年12月16日,20235,1449,,
2020年12月17日,20242,1449,,
2020年12月18日,20332,1457,,
2020年12月21日,20240,1450,,
2020年12月22日,20089,1437,,
2020年12月23日,20135,1440,,
2020年12月24日,20219,1446,,
2020年12月25日,20245,1449,,
2020年12月28日,20277,1449,,
2020年12月29日,20483,1464,,
2020年12月30日,20419,1459,,
2021年01月04日,20414,1463,,
2021年01月05日,20229,1450,,
2021年01月06日,20285,1451,,
2021年01月07日,20531,1461,,
2021年01月08日,20932,1487,,
2021年01月12日,20937,1487,,
2021年01月13日,20852,1484,,
2021年01月14日,20932,1490,,
2021年01月15日,20899,1482,,
2021年01月18日,20700,1463,,
2021年01月19日,20691,1463,,
2021年01月20日,20867,1475,,
2021年01月21日,21054,1489,,
2021年01月22日,21055,1490,,
2021年01月25日,21030,1508,,
2021年01月26日,21033,1499,,
2021年01月27日,21029,1495,,
2021年01月28日,20639,1468,,
2021年01月29日,20849,1489,,
2021年02月01日,20471,1462,,
2021年02月02日,20808,1481,,
2021年02月03日,21132,1506,,
2021年02月04日,21156,1507,,
2021年02月05日,21455,1525,,
2021年02月08日,21564,1532,,
2021年02月09日,21641,1538,,
2021年02月10日,21537,1534,,
2021年02月12日,21597,1538,,
2021年02月15日,21793,1540,,
2021年02月16日,21932,1548,,
2021年02月17日,22040,1556,,
2021年02月18日,21915,1550,,
2021年02月19日,21828,1545,,
2021年02月22日,21803,1540,,
2021年02月24日,21685,1531,,
2021年02月25日,22029,1559,,
2021年02月26日,21615,1529,,
2021年03月01日,21475,1517,,
2021年03月02日,22019,1558,,
2021年03月03日,21896,1560,,
2021年03月04日,21718,1549,,
2021年03月05日,21661,1548,,
