年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2020年03月30日,11054,2017,,
2020年03月31日,10735,1960,,
2020年04月01日,10334,1886,,
2020年04月02日,10144,1852,,
2020年04月03日,10108,1846,,
2020年04月06日,10492,1917,,
2020年04月07日,10665,1948,,
2020年04月08日,10753,1965,,
2020年04月09日,10703,1956,,
2020年04月10日,10872,1979,,
2020年04月13日,10678,1943,,
2020年04月14日,10781,1962,,
2020年04月15日,10711,1950,,
2020年04月16日,10635,1936,,
2020年04月17日,10725,1954,,
2020年04月20日,10706,1950,,
2020年04月21日,10654,1940,,
2020年04月22日,10589,1929,,
2020年04月23日,10778,1963,,
2020年04月24日,10750,1958,,
2020年04月27日,10924,1990,,
2020年04月28日,10939,1993,,
2020年04月30日,11065,2016,,
2020年05月01日,10831,1973,,
2020年05月07日,10718,1953,,
2020年05月08日,10940,1995,,
2020年05月11日,11151,2033,0.00,8
2020年05月12日,11109,2025,,
2020年05月13日,11045,2013,,
2020年05月14日,10798,1968,,
2020年05月15日,10835,1975,,
2020年05月18日,10895,1986,,
2020年05月19日,11111,2026,,
2020年05月20日,11168,2034,,
2020年05月21日,11144,2030,,
2020年05月22日,11025,2008,,
2020年05月25日,11180,2037,,
2020年05月26日,11394,2078,,
2020年05月27日,11614,2119,,
2020年05月28日,11746,2143,,
2020年05月29日,11636,2122,,
2020年06月01日,11637,2123,,
2020年06月02日,11767,2147,,
2020年06月03日,11864,2165,,
2020年06月04日,11870,2166,,
2020年06月05日,11957,2182,,
2020年06月08日,12175,2222,,
2020年06月09日,12117,2211,,
2020年06月10日,12041,2197,,
2020年06月11日,11710,2136,,
2020年06月12日,11569,2110,,
2020年06月15日,11319,2064,,
2020年06月16日,11725,2139,,
2020年06月17日,11674,2130,,
2020年06月18日,11635,2123,,
2020年06月19日,11620,2120,,
2020年06月22日,11612,2118,,
2020年06月23日,11660,2127,,
2020年06月24日,11552,2108,,
2020年06月25日,11351,2071,,
2020年06月26日,11465,2092,,
2020年06月29日,11283,2059,,
2020年06月30日,11366,2075,,
2020年07月01日,11177,2041,,
2020年07月02日,11234,2052,,
2020年07月03日,11224,2049,,
2020年07月06日,11427,2086,,
2020年07月07日,11337,2070,,
2020年07月08日,11237,2052,,
2020年07月09日,11221,2049,,
2020年07月10日,11017,2012,,
2020年07月13日,11308,2065,,
2020年07月14日,11294,2063,,
2020年07月15日,11435,2089,,
2020年07月16日,11440,2090,,
2020年07月17日,11368,2077,,
2020年07月20日,11357,2075,,
2020年07月21日,11298,2064,,
2020年07月22日,11261,2058,,
2020年07月27日,11333,2071,,
2020年07月28日,11233,2053,,
2020年07月29日,11117,2032,,
2020年07月30日,10962,2003,,
2020年07月31日,10595,1936,,
2020年08月03日,10788,1972,,
2020年08月04日,11096,2029,,
2020年08月05日,11074,239,,
2020年08月06日,11097,241,,
2020年08月07日,11086,239,,
2020年08月11日,11481,248,,
2020年08月12日,11653,251,,
2020年08月13日,11723,253,,
2020年08月14日,11658,249,,
2020年08月17日,11585,247,,
2020年08月18日,11554,247,,
2020年08月19日,11588,248,,
2020年08月20日,11504,246,,
2020年08月21日,11521,246,,
2020年08月24日,11538,247,,
2020年08月25日,11783,252,,
2020年08月26日,11755,251,,
2020年08月27日,11658,249,,
2020年08月28日,11680,250,,
2020年08月31日,11743,252,,
2020年09月01日,11710,252,,
2020年09月02日,11695,252,,
2020年09月03日,11789,254,,
2020年09月04日,11807,254,,
2020年09月07日,11854,255,,
2020年09月08日,11948,258,,
2020年09月09日,11839,256,,
2020年09月10日,12014,260,,
2020年09月11日,12085,262,,
2020年09月14日,12217,265,,
2020年09月15日,12139,263,,
2020年09月16日,12044,262,,
2020年09月17日,11994,261,,
2020年09月18日,12056,262,,
2020年09月23日,11927,259,,
2020年09月24日,11791,257,,
2020年09月25日,11842,258,,
2020年09月28日,12061,263,,
2020年09月29日,12097,264,,
2020年09月30日,11813,258,,
2020年10月01日,11816,258,,
2020年10月02日,11725,256,,
2020年10月05日,11992,261,,
2020年10月06日,12089,263,,
2020年10月07日,12099,263,,
2020年10月08日,12126,264,,
2020年10月09日,12040,262,,
2020年10月12日,11999,261,,
2020年10月13日,12014,264,,
2020年10月14日,11910,262,,
2020年10月15日,11879,262,,
2020年10月16日,11847,261,,
2020年10月19日,11983,264,,
2020年10月20日,11891,262,,
2020年10月21日,12057,266,,
2020年10月22日,11966,264,,
2020年10月23日,12062,266,,
2020年10月26日,12030,265,,
2020年10月27日,11946,263,,
2020年10月28日,11760,257,,
2020年10月29日,11730,256,,
2020年10月30日,11539,252,,
2020年11月02日,11808,258,,
2020年11月04日,11892,260,,
2020年11月05日,11865,260,,
2020年11月06日,11985,262,,
2020年11月09日,12070,261,,
2020年11月10日,12415,268,0.00,9
2020年11月11日,12605,272,,
2020年11月12日,12447,267,,
2020年11月13日,12272,260,,
2020年11月16日,12484,264,,
2020年11月17日,12595,266,,
2020年11月18日,12444,262,,
2020年11月19日,12444,261,,
2020年11月20日,12437,259,,
2020年11月24日,12632,263,,
2020年11月25日,12650,263,,
2020年11月26日,12608,262,,
2020年11月27日,12666,263,,
2020年11月30日,12315,255,,
2020年12月01日,12467,257,,
2020年12月02日,12576,259,,
2020年12月03日,12656,260,,
2020年12月04日,12706,261,,
2020年12月07日,12616,259,,
2020年12月08日,12581,257,,
2020年12月09日,12753,261,,
2020年12月10日,12683,258,,
2020年12月11日,12680,259,,
2020年12月14日,12751,260,,
2020年12月15日,12671,258,,
2020年12月16日,12702,258,,
2020年12月17日,12629,257,,
2020年12月18日,12669,258,,
2020年12月21日,12668,258,,
2020年12月22日,12473,252,,
2020年12月23日,12391,250,,
2020年12月24日,12494,249,,
2020年12月25日,12627,250,,
2020年12月28日,12647,250,,
2020年12月29日,12802,253,,
2020年12月30日,12727,251,,
2021年01月04日,12624,249,,
2021年01月05日,12572,247,,
2021年01月06日,12756,249,,
2021年01月07日,13051,253,,
2021年01月08日,13241,257,,
2021年01月12日,13290,257,,
2021年01月13日,13382,259,,
2021年01月14日,13443,259,,
2021年01月15日,13269,254,,
2021年01月18日,13156,251,,
2021年01月19日,13167,249,,
2021年01月20日,13174,249,,
2021年01月21日,13220,250,,
2021年01月22日,13167,246,,
2021年01月25日,13255,248,,
2021年01月26日,13134,249,,
2021年01月27日,13171,254,,
2021年01月28日,13125,257,,
2021年01月29日,13005,254,,
2021年02月01日,13177,262,,
2021年02月02日,13259,268,,
2021年02月03日,13483,273,,
2021年02月04日,13520,278,,
2021年02月05日,13694,289,,
2021年02月08日,13994,301,,
2021年02月09日,13978,299,,
2021年02月10日,13927,294,,
2021年02月12日,13899,290,,
2021年02月15日,14033,294,,
2021年02月16日,14128,294,,
2021年02月17日,14164,294,,
2021年02月18日,13942,290,,
2021年02月19日,13834,289,,
2021年02月22日,14002,293,,
2021年02月24日,13945,292,,
2021年02月25日,14147,301,,
2021年02月26日,13736,292,,
2021年03月01日,13951,305,,
2021年03月02日,13893,304,,
2021年03月03日,13977,302,,
2021年03月04日,14002,304,,
2021年03月05日,14160,307,,
2021年03月08日,14325,310,,
2021年03月09日,14588,316,,
2021年03月10日,14582,318,,
2021年03月11日,14661,319,,
2021年03月12日,14762,318,,
2021年03月15日,14949,323,,
2021年03月16日,14949,325,,
2021年03月17日,15001,328,,
2021年03月18日,15263,335,,
2021年03月19日,15482,338,,
2021年03月22日,15428,342,,
2021年03月23日,15244,366,,
2021年03月24日,14806,357,,
2021年03月25日,15133,340,,
2021年03月26日,15294,344,,
2021年03月29日,15234,343,,
2021年03月30日,15319,344,,
2021年03月31日,15021,277,,
2021年04月01日,14942,279,,
2021年04月02日,14877,276,,
2021年04月05日,15046,277,,
2021年04月06日,14821,261,,
2021年04月07日,15037,265,,
2021年04月08日,14883,261,,
2021年04月09日,14903,262,,
2021年04月12日,14927,261,,
2021年04月13日,14962,260,,
2021年04月14日,14850,259,,
2021年04月15日,14948,261,,
2021年04月16日,14949,261,,
2021年04月19日,14936,262,,
2021年04月20日,14680,257,,
2021年04月21日,14409,252,,
2021年04月22日,14566,255,,
2021年04月23日,14480,254,,
2021年04月26日,14445,251,,
2021年04月27日,14406,251,,
2021年04月28日,14450,252,,
2021年04月30日,14356,250,,
2021年05月06日,14679,256,,
2021年05月07日,14836,258,,
2021年05月10日,14918,259,0.00,10
2021年05月11日,14665,255,,
2021年05月12日,14450,252,,
2021年05月13日,14359,252,,
2021年05月14日,14581,262,,
2021年05月17日,14550,261,,
2021年05月18日,14782,266,,
2021年05月19日,14646,263,,
2021年05月20日,14626,264,,
2021年05月21日,14630,264,,
2021年05月24日,14770,267,,
2021年05月25日,14772,267,,
2021年05月26日,14649,264,,
2021年05月27日,14439,254,,
2021年05月28日,14741,259,,
2021年05月31日,14469,254,,
2021年06月01日,14532,256,,
2021年06月02日,14620,258,,
2021年06月03日,14636,258,,
2021年06月04日,14643,258,,
2021年06月07日,14663,259,,
2021年06月08日,14681,259,,
2021年06月09日,14663,258,,
2021年06月10日,14622,258,,
2021年06月11日,14527,255,,
2021年06月14日,14526,255,,
2021年06月15日,14555,255,,
2021年06月16日,14603,257,,
2021年06月17日,14526,255,,
2021年06月18日,14338,252,,
2021年06月21日,13986,246,,
2021年06月22日,14450,255,,
2021年06月23日,14352,254,,
2021年06月24日,14375,254,,
2021年06月25日,14473,256,,
2021年06月28日,14514,257,,
2021年06月29日,14329,253,,
2021年06月30日,14326,253,,
2021年07月01日,14289,253,,
2021年07月02日,14449,255,,
2021年07月05日,14405,255,,
2021年07月06日,14475,255,,
2021年07月07日,14253,252,,
2021年07月08日,14129,251,,
2021年07月09日,14099,251,,
2021年07月12日,14392,257,,
2021年07月13日,14593,260,,
2021年07月14日,14575,260,,
2021年07月15日,14412,257,,
2021年07月16日,14394,257,,
2021年07月19日,14216,254,,
2021年07月20日,14046,252,,
2021年07月21日,14168,256,,
2021年07月26日,14300,258,,
2021年07月27日,14430,261,,
2021年07月28日,14363,260,,
2021年07月29日,14344,260,,
2021年07月30日,14124,256,,
2021年08月02日,14436,262,,
2021年08月03日,14316,261,,
2021年08月04日,14192,258,,
2021年08月05日,14184,258,,
2021年08月06日,14164,258,,
2021年08月10日,14151,258,,
2021年08月11日,14308,261,,
2021年08月12日,14374,262,,
2021年08月13日,14339,262,,
2021年08月16日,14089,256,,
2021年08月17日,14006,255,,
2021年08月18日,14103,257,,
2021年08月19日,13934,254,,
2021年08月20日,13809,253,,
2021年08月23日,13964,255,,
2021年08月24日,14058,257,,
2021年08月25日,14018,256,,
2021年08月26日,14037,256,,
2021年08月27日,14009,255,,
2021年08月30日,14176,259,,
2021年08月31日,14144,258,,
2021年09月01日,14337,262,,
2021年09月02日,14335,262,,
2021年09月03日,14552,267,,
2021年09月06日,14635,268,,
2021年09月07日,14753,270,,
2021年09月08日,14874,272,,
2021年09月09日,14770,269,,
2021年09月10日,14950,272,,
2021年09月13日,15073,274,,
2021年09月14日,15263,277,,
2021年09月15日,14986,271,,
2021年09月16日,15018,272,,
2021年09月17日,15035,272,,
2021年09月21日,14739,267,,
2021年09月22日,14585,263,,
2021年09月24日,14870,268,,
2021年09月27日,14915,269,,
2021年09月28日,14998,271,,
2021年09月29日,14855,268,,
2021年09月30日,14751,266,,
2021年10月01日,14494,263,,
2021年10月04日,14500,268,,
2021年10月05日,14457,268,,
2021年10月06日,14621,276,,
2021年10月07日,14563,275,,
2021年10月08日,14620,278,,
2021年10月11日,14823,281,,
2021年10月12日,14764,279,,
2021年10月13日,14695,278,,
2021年10月14日,14636,277,,
2021年10月15日,14860,281,,
2021年10月18日,14868,281,,
2021年10月19日,14789,280,,
2021年10月20日,14860,281,,
2021年10月21日,14781,280,,
2021年10月22日,14717,278,,
2021年10月25日,14659,277,,
2021年10月26日,14771,278,,
2021年10月27日,14726,276,,
2021年10月28日,14589,274,,
2021年10月29日,14530,273,,
2021年11月01日,14832,279,,
2021年11月02日,14654,276,,
2021年11月04日,14810,279,,
2021年11月05日,14630,275,,
2021年11月08日,14579,274,,
2021年11月09日,14418,272,,
2021年11月10日,14367,271,0.00,11
2021年11月11日,14417,272,,
2021年11月12日,14563,275,,
2021年11月15日,14545,274,,
2021年11月16日,14501,273,,
2021年11月17日,14364,271,,
2021年11月18日,14326,270,,
2021年11月19日,14334,271,,
2021年11月22日,14337,271,,
2021年11月24日,14302,270,,
2021年11月25日,14370,272,,
2021年11月26日,14158,268,,
2021年11月29日,13835,262,,
2021年11月30日,13670,260,,
2021年12月01日,13760,262,,
2021年12月02日,13706,261,,
2021年12月03日,14021,267,,
2021年12月06日,14037,269,,
2021年12月07日,14348,276,,
2021年12月08日,14291,275,,
2021年12月09日,14196,274,,
2021年12月10日,14149,273,,
2021年12月13日,14167,274,,
2021年12月14日,14182,274,,
2021年12月15日,14245,275,,
2021年12月16日,14392,278,,
2021年12月17日,14312,275,,
2021年12月20日,13982,270,,
2021年12月21日,14152,273,,
2021年12月22日,14163,273,,
2021年12月23日,14265,275,,
2021年12月24日,14212,273,,
2021年12月27日,14128,272,,
2021年12月28日,14308,276,,
2021年12月29日,14357,277,,
2021年12月30日,14292,276,,
2022年01月04日,14536,281,,
2022年01月05日,14729,283,,
2022年01月06日,14650,282,,
2022年01月07日,14749,286,,
2022年01月11日,14903,289,,
2022年01月12日,15048,293,,
2022年01月13日,15087,283,,
2022年01月14日,14985,282,,
2022年01月17日,15047,285,,
2022年01月18日,14919,283,,
2022年01月19日,14646,278,,
2022年01月20日,14648,278,,
2022年01月21日,14644,278,,
2022年01月24日,14782,281,,
2022年01月25日,14611,278,,
2022年01月26日,14587,277,,
2022年01月27日,14442,275,,
2022年01月28日,14681,275,,
2022年01月31日,14698,274,,
2022年02月01日,14706,275,,
2022年02月02日,14990,280,,
2022年02月03日,15070,281,,
2022年02月04日,15165,282,,
2022年02月07日,15297,283,,
2022年02月08日,15296,284,,
2022年02月09日,15313,285,,
2022年02月10日,15389,286,,
2022年02月14日,15360,287,,
2022年02月15日,15241,285,,
2022年02月16日,15484,288,,
2022年02月17日,15373,286,,
2022年02月18日,15285,285,,
2022年02月21日,15204,284,,
2022年02月22日,15031,280,,
2022年02月24日,14932,279,,
2022年02月25日,14777,280,,
2022年02月28日,14998,286,,
2022年03月01日,15017,284,,
2022年03月02日,14696,279,,
2022年03月03日,14956,286,,
2022年03月04日,14714,282,,
2022年03月07日,14459,278,,
2022年03月08日,14060,271,,
2022年03月09日,14049,270,,
2022年03月10日,14541,278,,
2022年03月11日,14479,278,,
2022年03月14日,14592,281,,
2022年03月15日,14787,309,,
2022年03月16日,14811,309,,
2022年03月17日,15002,314,,
2022年03月18日,15038,315,,
2022年03月22日,15343,319,,
2022年03月23日,15489,297,,
2022年03月24日,15414,296,,
2022年03月25日,15411,296,,
2022年03月28日,15431,295,,
2022年03月29日,15458,293,,
2022年03月30日,15342,291,,
2022年03月31日,15130,287,,
2022年04月01日,15223,288,,
2022年04月04日,15245,289,,
2022年04月05日,15111,288,,
2022年04月06日,14916,285,,
2022年04月07日,14742,282,,
2022年04月08日,14798,284,,
2022年04月11日,14857,285,,
2022年04月12日,14754,283,,
2022年04月13日,14860,286,,
2022年04月14日,14984,288,,
2022年04月15日,14960,287,,
2022年04月18日,14941,287,,
2022年04月19日,15109,291,,
2022年04月20日,15307,295,,
2022年04月21日,15351,295,,
2022年04月22日,15211,293,,
2022年04月25日,14966,288,,
2022年04月26日,14940,288,,
2022年04月27日,14807,285,,
2022年04月28日,15168,293,,
2022年05月02日,15145,293,,
2022年05月06日,15333,298,,
2022年05月09日,15259,298,,
2022年05月10日,15190,299,0.00,12
2022年05月11日,14914,295,,
2022年05月12日,14865,294,,
2022年05月13日,15068,298,,
2022年05月16日,14954,296,,
2022年05月17日,14978,299,,
2022年05月18日,15071,301,,
2022年05月19日,14999,299,,
2022年05月20日,15059,300,,
2022年05月23日,15191,302,,
2022年05月24日,15055,300,,
2022年05月25日,15063,301,,
2022年05月26日,15100,302,,
2022年05月27日,15136,302,,
2022年05月30日,15260,304,,
2022年05月31日,15121,302,,
2022年06月01日,15380,307,,
2022年06月02日,15326,306,,
2022年06月03日,15328,309,,
2022年06月06日,15377,313,,
2022年06月07日,15558,317,,
2022年06月08日,15641,319,,
2022年06月09日,15615,318,,
2022年06月10日,15572,314,,
2022年06月13日,15454,313,,
2022年06月14日,15365,311,,
2022年06月15日,15281,310,,
2022年06月16日,15377,313,,
2022年06月17日,15194,309,,
2022年06月20日,15013,307,,
2022年06月21日,15272,314,,
2022年06月22日,15288,315,,
2022年06月23日,15331,316,,
2022年06月24日,15347,317,,
2022年06月27日,15419,318,,
2022年06月28日,15642,326,,
2022年06月29日,15595,325,,
2022年06月30日,15513,321,,
2022年07月01日,15384,320,,
2022年07月04日,15548,323,,
2022年07月05日,15644,327,,
2022年07月06日,15335,321,,
2022年07月07日,15519,330,,
2022年07月08日,15571,330,,
2022年07月11日,15838,337,,
2022年07月12日,15603,332,,
2022年07月13日,15605,333,,
2022年07月14日,15578,332,,
2022年07月15日,15454,328,,
2022年07月19日,15548,330,,
2022年07月20日,15794,337,,
2022年07月21日,15820,337,,
2022年07月22日,15830,338,,
2022年07月25日,15834,338,,
2022年07月26日,15889,339,,
2022年07月27日,15844,339,,
2022年07月28日,15863,340,,
2022年07月29日,15707,337,,
2022年08月01日,15813,343,,
2022年08月02日,15566,339,,
2022年08月03日,15470,338,,
2022年08月04日,15424,337,,
2022年08月05日,15415,338,,
2022年08月08日,15495,339,,
2022年08月09日,15371,337,,
2022年08月10日,15470,340,,
2022年08月12日,15755,346,,
2022年08月15日,15763,350,,
2022年08月16日,15709,359,,
2022年08月17日,15936,361,,
2022年08月18日,15839,357,,
2022年08月19日,15896,357,,
2022年08月22日,15933,358,,
2022年08月23日,15808,353,,
2022年08月24日,15922,360,,
2022年08月25日,15999,368,,
2022年08月26日,16001,368,,
2022年08月29日,15807,366,,
2022年08月30日,15951,369,,
2022年08月31日,15888,358,,
2022年09月01日,15741,356,,
2022年09月02日,15732,357,,
2022年09月05日,15719,358,,
2022年09月06日,15750,361,,
2022年09月07日,15700,360,,
2022年09月08日,16007,368,,
2022年09月09日,16115,371,,
2022年09月12日,16108,367,,
2022年09月13日,16158,369,,
2022年09月14日,15935,366,,
2022年09月15日,15946,366,,
2022年09月16日,15999,367,,
2022年09月20日,16108,370,,
2022年09月21日,15953,369,,
2022年09月22日,15915,369,,
2022年09月26日,15449,360,,
2022年09月27日,15484,367,,
2022年09月28日,15417,366,,
2022年09月29日,15721,383,,
2022年09月30日,15542,380,,
2022年10月03日,15557,388,,
2022年10月04日,16047,411,,
2022年10月05日,16021,408,,
2022年10月06日,16081,413,,
2022年10月07日,15943,390,,
2022年10月11日,15818,396,,
2022年10月12日,15713,402,,
2022年10月13日,15646,401,,
2022年10月14日,15932,409,,
2022年10月17日,15781,407,,
2022年10月18日,15891,414,,
2022年10月19日,15933,418,,
2022年10月20日,15832,415,,
2022年10月21日,15709,414,,
2022年10月24日,15698,414,,
2022年10月25日,15843,421,,
2022年10月26日,15938,424,,
2022年10月27日,15718,418,,
2022年10月28日,15640,417,,
2022年10月31日,15873,426,,
2022年11月01日,15803,422,,
2022年11月02日,15880,424,,
2022年11月04日,15726,420,,
2022年11月07日,15746,421,,
2022年11月08日,15907,427,,
2022年11月09日,15942,426,,
2022年11月10日,15959,428,0.00,13
2022年11月11日,15996,429,,
2022年11月14日,15803,426,,
2022年11月15日,15914,431,,
2022年11月16日,15891,431,,
2022年11月17日,16006,436,,
2022年11月18日,16052,438,,
2022年11月21日,16171,445,,
2022年11月22日,16384,452,,
2022年11月24日,16609,459,,
2022年11月25日,16701,467,,
2022年11月28日,16524,462,,
2022年11月29日,16464,462,,
2022年11月30日,16407,459,,
2022年12月01日,16276,459,,
2022年12月02日,16036,456,,
2022年12月05日,15960,467,,
2022年12月06日,16042,469,,
2022年12月07日,16124,478,,
2022年12月08日,16086,479,,
2022年12月09日,16143,482,,
2022年12月12日,16124,481,,
2022年12月13日,16198,485,,
2022年12月14日,16238,493,,
2022年12月15日,16288,496,,
2022年12月16日,16161,496,,
2022年12月19日,16170,502,,
2022年12月20日,16233,504,,
2022年12月21日,16153,504,,
2022年12月22日,16302,532,,
2022年12月23日,16379,538,,
2022年12月26日,16414,543,,
2022年12月27日,16515,564,,
2022年12月28日,16547,602,,
2022年12月29日,16386,600,,
2022年12月30日,16394,598,,
2023年01月04日,16301,594,,
2023年01月05日,16156,595,,
2023年01月06日,16145,601,,
2023年01月10日,16104,604,,
2023年01月11日,16221,611,,
2023年01月12日,16330,621,,
2023年01月13日,16474,627,,
2023年01月16日,16212,620,,
2023年01月17日,16263,629,,
2023年01月18日,16409,631,,
2023年01月19日,16264,631,,
2023年01月20日,16411,636,,
2023年01月23日,16506,645,,
2023年01月24日,16679,658,,
2023年01月25日,16719,651,,
2023年01月26日,16734,656,,
2023年01月27日,16866,665,,
2023年01月30日,16869,678,,
2023年01月31日,16867,734,,
2023年02月01日,16745,734,,
2023年02月02日,16542,734,,
2023年02月03日,16464,733,,
2023年02月06日,16531,735,,
2023年02月07日,16605,749,,
2023年02月08日,16676,720,,
2023年02月09日,16725,730,,
2023年02月10日,16795,736,,
2023年02月13日,16807,726,,
2023年02月14日,16969,740,,
2023年02月15日,17024,760,,
2023年02月16日,17044,767,,
2023年02月17日,17078,772,,
2023年02月20日,17260,788,,
2023年02月21日,17334,803,,
2023年02月22日,17164,800,,
2023年02月24日,17236,810,,
2023年02月27日,17427,819,,
2023年02月28日,17356,818,,
2023年03月01日,17411,839,,
2023年03月02日,17383,846,,
2023年03月03日,17520,868,,
2023年03月06日,17577,823,,
2023年03月07日,17683,830,,
2023年03月08日,17766,836,,
2023年03月09日,18000,856,,
2023年03月10日,17679,857,,
2023年03月13日,17228,833,,
2023年03月14日,16597,854,,
2023年03月15日,16915,865,,
2023年03月16日,16595,862,,
2023年03月17日,16630,867,,
2023年03月20日,16321,857,,
2023年03月22日,16574,875,,
2023年03月23日,16566,876,,
2023年03月24日,16520,878,,
2023年03月27日,16545,881,,
2023年03月28日,16660,872,,
2023年03月29日,16892,885,,
2023年03月30日,16953,896,,
2023年03月31日,17101,906,,
