年月日,基準価額(円),純資産総額（百万円）,分配金,決算期
2020年09月30日,11411,21435,,
2020年10月01日,11411,21475,,
2020年10月02日,11295,21261,,
2020年10月05日,11492,21834,,
2020年10月06日,11552,21990,,
2020年10月07日,11557,21974,,
2020年10月08日,11620,22110,,
2020年10月09日,11563,21958,,
2020年10月12日,11535,21904,,
2020年10月13日,11575,22044,,
2020年10月14日,11539,21871,,
2020年10月15日,11454,21729,,
2020年10月16日,11355,21647,,
2020年10月19日,11497,21956,,
2020年10月20日,11411,21804,,
2020年10月21日,11495,22002,,
2020年10月22日,11370,21778,,
2020年10月23日,11408,21890,,
2020年10月26日,11364,21795,,
2020年10月27日,11353,21931,,
2020年10月28日,11318,21879,,
2020年10月29日,11308,21884,,
2020年10月30日,11086,21473,,
2020年11月02日,11287,21903,,
2020年11月04日,11423,22320,,
2020年11月05日,11581,22641,,
2020年11月06日,11643,22637,,
2020年11月09日,11808,22870,,
2020年11月10日,11941,23108,,
2020年11月11日,12140,23466,,
2020年11月12日,12118,23321,,
2020年11月13日,11958,22978,,
2020年11月16日,12159,23355,,
2020年11月17日,12178,23444,,
2020年11月18日,12079,23229,,
2020年11月19日,12119,23283,,
2020年11月20日,12128,23279,,
2020年11月24日,12374,23762,,
2020年11月25日,12411,23815,,
2020年11月26日,12485,23934,,
2020年11月27日,12542,24013,,
2020年11月30日,12321,23590,,
2020年12月01日,12415,23808,,
2020年12月02日,12455,24074,,
2020年12月03日,12464,24091,,
2020年12月04日,12468,24126,,
2020年12月07日,12362,23940,,
2020年12月08日,12348,23958,,
2020年12月09日,12493,24262,,
2020年12月10日,12470,24227,,
2020年12月11日,12510,24336,,
2020年12月14日,12570,24528,,
2020年12月15日,12511,24440,,
2020年12月16日,12544,24625,,
2020年12月17日,12585,24733,,
2020年12月18日,12590,24703,,
2020年12月21日,12559,24665,,
2020年12月22日,12364,24356,,
2020年12月23日,12392,24438,,
2020年12月24日,12456,24579,,
2020年12月25日,12485,24657,,
2020年12月28日,12552,24838,,
2020年12月29日,12786,25325,,
2020年12月30日,12685,25109,,
2021年01月04日,12614,24984,,
2021年01月05日,12589,25118,,
2021年01月06日,12625,25239,,
2021年01月07日,12836,25670,,
2021年01月08日,13038,26053,,
2021年01月12日,13059,26094,,
2021年01月13日,13104,26190,,
2021年01月14日,13166,26304,,
2021年01月15日,13048,26089,,
2021年01月18日,12970,25967,,
2021年01月19日,13044,26165,,
2021年01月20日,13000,26194,,
2021年01月21日,13077,26400,,
2021年01月22日,13049,26341,,
2021年01月25日,13087,26433,,
2021年01月26日,12988,26279,,
2021年01月27日,13073,26477,,
2021年01月28日,12924,26204,,
2021年01月29日,12713,25815,,
2021年02月01日,12861,26138,,
2021年02月02日,12982,26656,,
2021年02月03日,13151,27025,,
2021年02月04日,13109,26839,,
2021年02月05日,13291,27192,,
2021年02月08日,13523,27677,,
2021年02月09日,13534,27708,,
2021年02月10日,13571,27803,,
2021年02月12日,13592,27897,,
2021年02月15日,13733,28253,,
2021年02月16日,13812,28522,,
2021年02月17日,13786,28447,,
2021年02月18日,13649,28180,,
2021年02月19日,13557,28060,,
2021年02月22日,13623,28247,,
2021年02月24日,13376,27814,,
2021年02月25日,13542,28252,,
2021年02月26日,13108,27369,,
2021年03月01日,13374,28026,,
2021年03月02日,13321,28174,,
2021年03月03日,13389,28369,,
2021年03月04日,13250,28065,,
2021年03月05日,13329,28311,,
2021年03月08日,13312,28281,,
2021年03月09日,13480,28666,,
2021年03月10日,13495,28649,,
2021年03月11日,13531,28796,,
2021年03月12日,13715,29215,,
2021年03月15日,13839,29449,,
2021年03月16日,13929,29668,,
2021年03月17日,13947,29717,,
2021年03月18日,14120,30186,,
2021年03月19日,14145,30263,,
2021年03月22日,13990,30120,,
2021年03月23日,13860,30070,,
2021年03月24日,13557,29496,,
2021年03月25日,13747,30016,,
2021年03月26日,13948,30557,,
2021年03月29日,14010,30754,,
2021年03月30日,14022,30800,,
2021年03月31日,13853,30528,,
2021年04月01日,13880,30657,,
2021年04月02日,13979,31093,,
2021年04月05日,14062,31316,,
2021年04月06日,13856,30877,,
2021年04月07日,13948,31134,,
2021年04月08日,13839,30974,,
2021年04月09日,13892,31189,,
2021年04月12日,13858,31105,,
2021年04月13日,13886,31234,,
2021年04月14日,13840,31153,,
2021年04月15日,13889,31391,,
2021年04月16日,13902,31482,,
2021年04月19日,13872,31447,,
2021年04月20日,13657,31007,,
2021年04月21日,13387,30452,,
2021年04月22日,13630,31229,,
2021年04月23日,13576,31152,,
2021年04月26日,13599,31251,0.00,4
2021年04月27日,13496,31048,,
2021年04月28日,13535,31174,,
2021年04月30日,13461,31022,,
2021年05月06日,13667,31564,,
2021年05月07日,13709,31822,,
2021年05月10日,13846,32160,,
2021年05月11日,13518,31429,,
2021年05月12日,13320,31100,,
2021年05月13日,13117,30757,,
2021年05月14日,13361,31498,,
2021年05月17日,13330,31482,,
2021年05月18日,13535,32104,,
2021年05月19日,13446,31880,,
2021年05月20日,13451,32024,,
2021年05月21日,13514,32213,,
2021年05月24日,13573,32359,,
2021年05月25日,13619,32453,,
2021年05月26日,13627,32504,,
2021年05月27日,13558,32360,,
2021年05月28日,13817,32992,,
2021年05月31日,13644,32556,,
2021年06月01日,13665,32747,,
2021年06月02日,13781,33260,,
2021年06月03日,13896,33542,,
2021年06月04日,13899,33460,,
2021年06月07日,13912,33546,,
2021年06月08日,13925,33590,,
2021年06月09日,13885,33544,,
2021年06月10日,13882,33617,,
2021年06月11日,13863,33654,,
2021年06月14日,13904,33790,,
2021年06月15日,14015,34187,,
2021年06月16日,14017,34182,,
2021年06月17日,13930,34065,,
2021年06月18日,13809,33828,,
2021年06月21日,13476,33107,,
2021年06月22日,13901,34414,,
2021年06月23日,13827,34233,,
2021年06月24日,13812,34250,,
2021年06月25日,13924,34559,,
2021年06月28日,13945,34601,,
2021年06月29日,13845,34452,,
2021年06月30日,13803,34470,,
2021年07月01日,13772,34443,,
2021年07月02日,13894,35016,,
2021年07月05日,13842,34841,,
2021年07月06日,13880,35000,,
2021年07月07日,13761,34708,,
2021年07月08日,13638,34475,,
2021年07月09日,13583,34427,,
2021年07月12日,13872,35381,,
2021年07月13日,13973,35624,,
2021年07月14日,13941,35516,,
2021年07月15日,13774,35130,,
2021年07月16日,13721,35174,,
2021年07月19日,13543,34797,,
2021年07月20日,13414,34623,,
2021年07月21日,13524,35081,,
2021年07月26日,13674,35526,,
2021年07月27日,13762,35805,,
2021年07月28日,13631,35452,,
2021年07月29日,13688,35699,,
2021年07月30日,13501,35193,,
2021年08月02日,13777,35995,,
2021年08月03日,13713,36056,,
2021年08月04日,13645,35926,,
2021年08月05日,13698,36088,,
2021年08月06日,13701,36067,,
2021年08月10日,13750,36212,,
2021年08月11日,13877,36578,,
2021年08月12日,13874,36548,,
2021年08月13日,13893,36682,,
2021年08月16日,13670,36122,,
2021年08月17日,13604,36125,,
2021年08月18日,13663,36351,,
2021年08月19日,13473,35925,,
2021年08月20日,13356,35713,,
2021年08月23日,13600,36578,,
2021年08月24日,13736,36895,,
2021年08月25日,13746,36907,,
2021年08月26日,13744,36906,,
2021年08月27日,13697,36834,,
2021年08月30日,13851,37292,,
2021年08月31日,13927,37508,,
2021年09月01日,14070,37849,,
2021年09月02日,14089,38081,,
2021年09月03日,14315,38612,,
2021年09月06日,14498,39064,,
2021年09月07日,14655,39634,,
2021年09月08日,14771,39948,,
2021年09月09日,14666,39666,,
2021年09月10日,14855,40214,,
2021年09月13日,14899,40426,,
2021年09月14日,15048,40900,,
2021年09月15日,14889,40617,,
2021年09月16日,14846,40618,,
2021年09月17日,14917,40852,,
2021年09月21日,14664,40159,,
2021年09月22日,14515,39943,,
2021年09月24日,14850,40949,,
2021年09月27日,14828,40922,,
2021年09月28日,14785,40874,,
2021年09月29日,14590,40395,,
2021年09月30日,14531,40465,,
2021年10月01日,14217,39724,,
2021年10月04日,14127,39840,,
2021年10月05日,13941,39390,,
2021年10月06日,13899,39422,,
2021年10月07日,13885,39534,,
2021年10月08日,14043,40129,,
2021年10月11日,14290,40879,,
2021年10月12日,14190,40697,,
2021年10月13日,14127,40622,,
2021年10月14日,14221,40963,,
2021年10月15日,14487,41861,,
2021年10月18日,14451,41799,,
2021年10月19日,14504,42012,,
2021年10月20日,14512,42082,,
2021年10月21日,14320,41522,,
2021年10月22日,14331,41593,,
2021年10月25日,14281,41486,,
2021年10月26日,14446,42041,,
2021年10月27日,14412,41948,,
2021年10月28日,14312,41699,,
2021年10月29日,14323,41785,,
2021年11月01日,14635,42747,,
2021年11月02日,14541,42610,,
2021年11月04日,14714,43105,,
2021年11月05日,14614,42661,,
2021年11月08日,14570,42604,,
2021年11月09日,14453,42355,,
2021年11月10日,14375,42232,,
2021年11月11日,14421,42431,,
2021年11月12日,14609,43068,,
2021年11月15日,14666,43219,,
2021年11月16日,14682,43429,,
2021年11月17日,14593,43206,,
2021年11月18日,14573,43162,,
2021年11月19日,14637,43398,,
2021年11月22日,14625,43354,,
2021年11月24日,14455,42919,,
2021年11月25日,14502,43220,,
2021年11月26日,14211,42409,,
2021年11月29日,13950,41826,,
2021年11月30日,13804,41584,,
2021年12月01日,13867,41921,,
2021年12月02日,13792,42032,,
2021年12月03日,14017,42807,,
2021年12月06日,13942,42594,,
2021年12月07日,14245,43621,,
2021年12月08日,14334,43925,,
2021年12月09日,14252,43673,,
2021年12月10日,14142,43391,,
2021年12月13日,14161,43544,,
2021年12月14日,14130,43521,,
2021年12月15日,14204,43780,,
2021年12月16日,14411,44593,,
2021年12月17日,14206,43917,,
2021年12月20日,13897,42964,,
2021年12月21日,14101,43717,,
2021年12月22日,14113,43761,,
2021年12月23日,14241,44189,,
2021年12月24日,14222,44131,,
2021年12月27日,14159,43966,,
2021年12月28日,14353,44752,,
2021年12月29日,14328,44624,,
2021年12月30日,14280,44471,,
2022年01月04日,14551,45379,,
2022年01月05日,14616,45707,,
2022年01月06日,14313,44767,,
2022年01月07日,14303,44806,,
2022年01月11日,14240,44690,,
2022年01月12日,14474,45597,,
2022年01月13日,14375,45286,,
2022年01月14日,14175,44686,,
2022年01月17日,14239,45041,,
2022年01月18日,14180,44943,,
2022年01月19日,13760,43766,,
2022年01月20日,13894,44481,,
2022年01月21日,13812,44334,,
2022年01月24日,13831,44533,,
2022年01月25日,13592,43809,,
2022年01月26日,13559,43854,,
2022年01月27日,13205,42826,,
2022年01月28日,13452,43836,,
2022年01月31日,13589,44373,,
2022年02月01日,13590,44346,,
2022年02月02日,13880,45554,,
2022年02月03日,13760,45195,,
2022年02月04日,13837,45469,,
2022年02月07日,13804,45385,,
2022年02月08日,13862,45607,,
2022年02月09日,13992,46063,,
2022年02月10日,14067,46279,,
2022年02月14日,13838,45555,,
2022年02月15日,13724,45247,,
2022年02月16日,13953,46202,,
2022年02月17日,13842,45845,,
2022年02月18日,13793,45712,,
2022年02月21日,13695,45470,,
2022年02月22日,13483,44864,,
2022年02月24日,13314,44355,,
2022年02月25日,13453,44913,,
2022年02月28日,13529,45251,,
2022年03月01日,13602,45644,,
2022年03月02日,13335,44936,,
2022年03月03日,13492,45568,,
2022年03月04日,13228,44703,,
2022年03月07日,12862,43612,,
2022年03月08日,12617,42967,,
2022年03月09日,12610,43073,,
2022年03月10日,13121,44835,,
2022年03月11日,12902,44118,,
2022年03月14日,12993,44491,,
2022年03月15日,13096,44933,,
2022年03月16日,13287,45627,,
2022年03月17日,13616,46756,,
2022年03月18日,13690,47146,,
2022年03月22日,13865,47771,,
2022年03月23日,14187,48924,,
2022年03月24日,14207,48936,,
2022年03月25日,14206,48869,,
2022年03月28日,14147,48622,,
2022年03月29日,14278,49075,,
2022年03月30日,14262,48876,,
2022年03月31日,14109,48411,,
2022年04月01日,14092,48417,,
2022年04月04日,14161,48879,,
2022年04月05日,14128,48764,,
2022年04月06日,13938,48136,,
2022年04月07日,13720,47417,,
2022年04月08日,13749,47575,,
2022年04月11日,13696,47477,,
2022年04月12日,13508,46898,,
2022年04月13日,13700,47655,,
2022年04月14日,13830,48180,,
2022年04月15日,13744,48002,,
2022年04月18日,13626,47637,,
2022年04月19日,13741,48087,,
2022年04月20日,13880,48594,,
2022年04月21日,13974,48945,,
2022年04月22日,13808,48337,,
2022年04月25日,13600,47649,0.00,5
2022年04月26日,13615,47790,,
2022年04月27日,13487,47389,,
2022年04月28日,13769,48554,,
2022年05月02日,13761,48518,,
2022年05月06日,13889,49155,,
2022年05月09日,13617,48198,,
2022年05月10日,13502,47964,,
2022年05月11日,13423,47816,,
2022年05月12日,13265,47308,,
2022年05月13日,13520,48274,,
2022年05月16日,13514,48263,,
2022年05月17日,13540,48472,,
2022年05月18日,13670,48995,,
2022年05月19日,13492,48373,,
2022年05月20日,13618,49043,,
2022年05月23日,13743,49537,,
2022年05月24日,13624,49118,,
2022年05月25日,13612,49113,,
2022年05月26日,13619,49189,,
2022年05月27日,13690,49494,,
2022年05月30日,13945,50431,,
2022年05月31日,13874,50046,,
2022年06月01日,14063,50747,,
2022年06月02日,13974,50623,,
2022年06月03日,14022,50822,,
2022年06月06日,14065,50964,,
2022年06月07日,14123,51213,,
2022年06月08日,14289,51816,,
2022年06月09日,14283,51806,,
2022年06月10日,14094,51116,,
2022年06月13日,13788,50058,,
2022年06月14日,13625,49631,,
2022年06月15日,13462,49321,,
2022年06月16日,13547,49763,,
2022年06月17日,13315,49067,,
2022年06月20日,13193,48781,,
2022年06月21日,13463,49918,,
2022年06月22日,13438,49883,,
2022年06月23日,13431,49894,,
2022年06月24日,13540,50313,,
2022年06月27日,13689,50941,,
2022年06月28日,13835,51531,,
2022年06月29日,13751,51178,,
2022年06月30日,13588,50551,,
2022年07月01日,13399,49922,,
2022年07月04日,13579,50881,,
2022年07月05日,13647,51190,,
2022年07月06日,13479,50597,,
2022年07月07日,13671,51366,,
2022年07月08日,13710,51519,,
2022年07月11日,13905,52280,,
2022年07月12日,13677,51312,,
2022年07月13日,13717,51565,,
2022年07月14日,13749,51725,,
2022年07月15日,13744,51860,,
2022年07月19日,13818,52235,,
2022年07月20日,14136,53500,,
2022年07月21日,14166,53583,,
2022年07月22日,14205,53649,,
2022年07月25日,14112,53240,,
2022年07月26日,14112,53297,,
2022年07月27日,14131,53377,,
2022年07月28日,14154,53481,,
2022年07月29日,14092,53270,,
2022年08月01日,14235,53779,,
2022年08月02日,13985,52960,,
2022年08月03日,14022,53145,,
2022年08月04日,14023,53171,,
2022年08月05日,14141,53660,,
2022年08月08日,14172,53767,,
2022年08月09日,14068,53327,,
2022年08月10日,14043,53256,,
2022年08月12日,14330,54413,,
2022年08月15日,14415,54665,,
2022年08月16日,14394,54666,,
2022年08月17日,14576,55352,,
2022年08月18日,14456,54851,,
2022年08月19日,14485,54964,,
2022年08月22日,14471,54902,,
2022年08月23日,14317,54362,,
2022年08月24日,14286,54272,,
2022年08月25日,14355,54587,,
2022年08月26日,14376,54752,,
2022年08月29日,14119,53772,,
2022年08月30日,14298,54553,,
2022年08月31日,14260,54486,,
2022年09月01日,14059,53776,,
2022年09月02日,14020,53912,,
2022年09月05日,14010,53933,,
2022年09月06日,13994,53953,,
2022年09月07日,13915,53720,,
2022年09月08日,14219,54971,,
2022年09月09日,14277,55186,,
2022年09月12日,14383,55607,,
2022年09月13日,14429,55848,,
2022年09月14日,14145,54696,,
2022年09月15日,14167,55041,,
2022年09月16日,14081,54798,,
2022年09月20日,14144,55115,,
2022年09月21日,13952,54490,,
2022年09月22日,13918,54447,,
2022年09月26日,13541,53197,,
2022年09月27日,13604,53705,,
2022年09月28日,13474,53357,,
2022年09月29日,13716,54338,,
2022年09月30日,13475,53440,,
2022年10月03日,13561,53911,,
2022年10月04日,13995,55935,,
2022年10月05日,14040,56047,,
2022年10月06日,14110,56244,,
2022年10月07日,13995,55755,,
2022年10月11日,13734,54758,,
2022年10月12日,13717,54847,,
2022年10月13日,13611,54482,,
2022年10月14日,13931,55893,,
2022年10月17日,13794,55471,,
2022年10月18日,13955,56210,,
2022年10月19日,13981,56392,,
2022年10月20日,13911,56040,,
2022年10月21日,13813,55748,,
2022年10月24日,13850,55962,,
2022年10月25日,13997,56643,,
2022年10月26日,14078,56921,,
2022年10月27日,13985,56466,,
2022年10月28日,13936,56372,,
2022年10月31日,14161,57482,,
2022年11月01日,14229,57805,,
2022年11月02日,14242,57976,,
2022年11月04日,14058,57251,,
2022年11月07日,14197,57899,,
2022年11月08日,14369,58642,,
2022年11月09日,14309,58366,,
2022年11月10日,14215,57951,,
2022年11月11日,14518,59250,,
2022年11月14日,14364,58649,,
2022年11月15日,14419,58983,,
2022年11月16日,14412,59099,,
2022年11月17日,14434,59206,,
2022年11月18日,14439,59261,,
2022年11月21日,14480,59434,,
2022年11月22日,14642,60161,,
2022年11月24日,14819,60833,,
2022年11月25日,14813,60759,,
2022年11月28日,14712,60352,,
2022年11月29日,14629,60081,,
2022年11月30日,14575,60088,,
2022年12月01日,14582,60170,,
2022年12月02日,14343,59552,,
2022年12月05日,14299,59478,,
2022年12月06日,14315,59699,,
2022年12月07日,14301,59643,,
2022年12月08日,14251,59474,,
2022年12月09日,14399,60162,,
2022年12月12日,14367,60035,,
2022年12月13日,14429,60408,,
2022年12月14日,14514,60903,,
2022年12月15日,14488,60631,,
2022年12月16日,14315,60157,,
2022年12月19日,14206,59776,,
2022年12月20日,13987,58999,,
2022年12月21日,13897,58815,,
2022年12月22日,14006,59443,,
2022年12月23日,13930,59258,,
2022年12月26日,13964,59508,,
2022年12月27日,14020,59951,,
2022年12月28日,14011,60041,,
2022年12月29日,13933,59740,,
2022年12月30日,13908,59678,,
2023年01月04日,13733,58941,,
2023年01月05日,13739,59242,,
2023年01月06日,13790,59598,,
2023年01月10日,13827,59802,,
2023年01月11日,13977,60601,,
2023年01月12日,14029,60858,,
2023年01月13日,13991,60722,,
2023年01月16日,13867,60264,,
2023年01月17日,13990,60900,,
2023年01月18日,14224,62155,,
2023年01月19日,14083,61525,,
2023年01月20日,14165,61928,,
2023年01月23日,14301,62536,,
2023年01月24日,14504,63371,,
2023年01月25日,14561,63538,,
2023年01月26日,14544,63299,,
2023年01月27日,14575,63395,,
2023年01月30日,14574,63295,,
2023年01月31日,14521,62974,,
2023年02月01日,14499,62869,,
2023年02月02日,14447,62747,,
2023年02月03日,14484,62971,,
2023年02月06日,14550,63264,,
2023年02月07日,14581,63399,,
2023年02月08日,14585,63403,,
2023年02月09日,14592,63492,,
2023年02月10日,14607,63470,,
2023年02月13日,14538,63192,,
2023年02月14日,14652,63840,,
2023年02月15日,14613,63663,,
2023年02月16日,14711,64165,,
2023年02月17日,14644,63833,,
2023年02月20日,14701,64098,,
2023年02月21日,14684,64049,,
2023年02月22日,14520,63370,,
2023年02月24日,14617,63842,,
2023年02月27日,14653,64054,,
2023年02月28日,14657,64123,,
2023年03月01日,14690,64337,,
2023年03月02日,14666,64454,,
2023年03月03日,14850,65318,,
2023年03月06日,14974,65750,,
2023年03月07日,15036,65985,,
2023年03月08日,15082,66123,,
2023年03月09日,15228,66780,,
2023年03月10日,14937,65480,,
2023年03月13日,14712,64505,,
2023年03月14日,14319,62948,,
2023年03月15日,14412,63403,,
2023年03月16日,14243,62829,,
2023年03月17日,14408,63998,,
2023年03月20日,14185,63063,,
2023年03月22日,14433,64318,,
2023年03月23日,14391,64230,,
2023年03月24日,14377,64239,,
2023年03月27日,14425,64534,,
2023年03月28日,14461,64786,,
2023年03月29日,14672,65756,,
2023年03月30日,14755,66011,,
2023年03月31日,14905,66751,,
